cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,cobertura_2g,cobertura_3g,cobertura_4g,cobertura_lte,cobertura_5g
05,ANTIOQUIA,05234,DABEIBA,2021,1,1,1,1,0
05,ANTIOQUIA,05234,DABEIBA,2022,1,1,1,0,0
05,ANTIOQUIA,05234,DABEIBA,2023,1,1,1,0,0
05,ANTIOQUIA,05237,DONMATÍAS,2015,1,1,0,0,0
05,ANTIOQUIA,05237,DONMATÍAS,2016,1,1,0,0,0
05,ANTIOQUIA,05237,DONMATÍAS,2017,1,1,0,0,0
05,ANTIOQUIA,05237,DONMATÍAS,2018,1,1,0,1,0
05,ANTIOQUIA,05237,DONMATÍAS,2019,1,1,0,1,0
05,ANTIOQUIA,05237,DONMATÍAS,2020,1,1,0,1,0
05,ANTIOQUIA,05237,DONMATÍAS,2021,1,1,1,1,0
05,ANTIOQUIA,05237,DONMATÍAS,2022,1,1,1,0,0
05,ANTIOQUIA,05237,DONMATÍAS,2023,1,1,1,0,0
05,ANTIOQUIA,05240,EBÉJICO,2015,1,1,0,0,0
05,ANTIOQUIA,05240,EBÉJICO,2016,1,1,0,0,0
05,ANTIOQUIA,05240,EBÉJICO,2017,1,1,0,0,0
05,ANTIOQUIA,05240,EBÉJICO,2018,1,1,0,0,0
05,ANTIOQUIA,05240,EBÉJICO,2019,1,1,0,1,0
05,ANTIOQUIA,05240,EBÉJICO,2020,1,1,0,1,0
05,ANTIOQUIA,05240,EBÉJICO,2021,1,1,1,1,0
05,ANTIOQUIA,05240,EBÉJICO,2022,1,1,1,0,0
05,ANTIOQUIA,05240,EBÉJICO,2023,1,1,1,0,0
05,ANTIOQUIA,05250,EL BAGRE,2015,1,1,0,0,0
05,ANTIOQUIA,05250,EL BAGRE,2016,1,1,0,1,0
05,ANTIOQUIA,05250,EL BAGRE,2017,1,1,0,1,0
05,ANTIOQUIA,05250,EL BAGRE,2018,1,1,0,1,0
05,ANTIOQUIA,05250,EL BAGRE,2019,1,1,0,1,0
05,ANTIOQUIA,05250,EL BAGRE,2020,1,1,0,1,0
05,ANTIOQUIA,05250,EL BAGRE,2021,1,1,1,1,0
05,ANTIOQUIA,05250,EL BAGRE,2022,1,1,1,0,0
05,ANTIOQUIA,05250,EL BAGRE,2023,1,1,1,0,0
05,ANTIOQUIA,05264,ENTRERRIOS,2015,1,1,0,1,0
05,ANTIOQUIA,05264,ENTRERRIOS,2016,1,1,0,1,0
05,ANTIOQUIA,05264,ENTRERRIOS,2017,1,1,0,1,0
05,ANTIOQUIA,05264,ENTRERRIOS,2018,1,1,0,1,0
05,ANTIOQUIA,05264,ENTRERRIOS,2019,1,1,0,1,0
05,ANTIOQUIA,05264,ENTRERRIOS,2020,1,1,0,1,0
05,ANTIOQUIA,05264,ENTRERRIOS,2021,1,1,1,1,0
05,ANTIOQUIA,05264,ENTRERRIOS,2022,1,1,1,0,0
05,ANTIOQUIA,05264,ENTRERRIOS,2023,1,1,1,0,0
05,ANTIOQUIA,05266,ENVIGADO,2015,1,1,0,1,0
05,ANTIOQUIA,05266,ENVIGADO,2016,1,1,0,1,0
05,ANTIOQUIA,05266,ENVIGADO,2017,1,1,0,1,0
05,ANTIOQUIA,05266,ENVIGADO,2018,1,1,0,1,0
05,ANTIOQUIA,05266,ENVIGADO,2019,1,1,0,1,0
05,ANTIOQUIA,05266,ENVIGADO,2020,1,1,0,1,0
05,ANTIOQUIA,05266,ENVIGADO,2021,1,1,1,1,0
05,ANTIOQUIA,05266,ENVIGADO,2022,1,1,1,0,0
05,ANTIOQUIA,05266,ENVIGADO,2023,1,1,1,0,0
05,ANTIOQUIA,05282,FREDONIA,2015,1,1,0,0,0
05,ANTIOQUIA,05282,FREDONIA,2016,1,1,0,0,0
05,ANTIOQUIA,05282,FREDONIA,2017,1,1,0,1,0
05,ANTIOQUIA,05282,FREDONIA,2018,1,1,0,1,0
05,ANTIOQUIA,05282,FREDONIA,2019,1,1,0,1,0
05,ANTIOQUIA,05282,FREDONIA,2020,1,1,0,1,0
05,ANTIOQUIA,05282,FREDONIA,2021,1,1,1,1,0
05,ANTIOQUIA,05282,FREDONIA,2022,1,1,1,0,0
05,ANTIOQUIA,05282,FREDONIA,2023,1,1,1,0,0
05,ANTIOQUIA,05284,FRONTINO,2015,1,1,0,0,0
05,ANTIOQUIA,05284,FRONTINO,2016,1,1,0,0,0
05,ANTIOQUIA,05284,FRONTINO,2017,1,1,0,0,0
05,ANTIOQUIA,05284,FRONTINO,2018,1,1,0,1,0
05,ANTIOQUIA,05284,FRONTINO,2019,1,1,0,1,0
05,ANTIOQUIA,05284,FRONTINO,2020,1,1,0,1,0
05,ANTIOQUIA,05284,FRONTINO,2021,1,1,1,1,0
05,ANTIOQUIA,05284,FRONTINO,2022,1,1,1,0,0
05,ANTIOQUIA,05284,FRONTINO,2023,1,1,1,0,0
05,ANTIOQUIA,05306,GIRALDO,2015,1,1,0,0,0
05,ANTIOQUIA,05306,GIRALDO,2016,1,1,0,0,0
05,ANTIOQUIA,05306,GIRALDO,2017,1,1,0,0,0
05,ANTIOQUIA,05306,GIRALDO,2018,1,1,0,0,0
05,ANTIOQUIA,05306,GIRALDO,2019,1,1,0,1,0
05,ANTIOQUIA,05306,GIRALDO,2020,1,1,0,1,0
05,ANTIOQUIA,05306,GIRALDO,2021,1,1,1,1,0
05,ANTIOQUIA,05306,GIRALDO,2022,1,1,1,0,0
05,ANTIOQUIA,05306,GIRALDO,2023,1,1,1,0,0
05,ANTIOQUIA,05308,GIRARDOTA,2015,1,1,0,1,0
05,ANTIOQUIA,05308,GIRARDOTA,2016,1,1,0,1,0
05,ANTIOQUIA,05308,GIRARDOTA,2017,1,1,0,1,0
05,ANTIOQUIA,05308,GIRARDOTA,2018,1,1,0,1,0
05,ANTIOQUIA,05308,GIRARDOTA,2019,1,1,0,1,0
05,ANTIOQUIA,05308,GIRARDOTA,2020,1,1,0,1,0
05,ANTIOQUIA,05308,GIRARDOTA,2021,1,1,1,1,0
05,ANTIOQUIA,05308,GIRARDOTA,2022,1,1,1,0,0
05,ANTIOQUIA,05308,GIRARDOTA,2023,1,1,1,0,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2015,1,1,0,1,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2016,1,1,0,1,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2017,1,1,0,1,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2018,1,1,0,1,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2019,1,1,0,1,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2020,1,1,0,1,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2021,1,1,1,1,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2022,1,1,1,0,0
05,ANTIOQUIA,05310,GÓMEZ PLATA,2023,1,1,1,0,0
05,ANTIOQUIA,05313,GRANADA,2015,1,1,0,0,0
05,ANTIOQUIA,05313,GRANADA,2016,1,1,0,1,0
05,ANTIOQUIA,05313,GRANADA,2017,1,1,0,1,0
05,ANTIOQUIA,05313,GRANADA,2018,1,1,0,1,0
05,ANTIOQUIA,05313,GRANADA,2019,1,1,0,1,0
05,ANTIOQUIA,05313,GRANADA,2020,1,1,0,1,0
05,ANTIOQUIA,05313,GRANADA,2021,1,1,1,1,0
05,ANTIOQUIA,05313,GRANADA,2022,1,1,1,0,0
05,ANTIOQUIA,05313,GRANADA,2023,1,1,1,0,0
05,ANTIOQUIA,05315,GUADALUPE,2015,1,1,0,0,0
05,ANTIOQUIA,05315,GUADALUPE,2016,1,1,0,0,0
05,ANTIOQUIA,05315,GUADALUPE,2017,1,1,0,1,0
05,ANTIOQUIA,05315,GUADALUPE,2018,1,1,0,1,0
05,ANTIOQUIA,05315,GUADALUPE,2019,1,1,0,1,0
05,ANTIOQUIA,05315,GUADALUPE,2020,1,1,0,1,0
05,ANTIOQUIA,05315,GUADALUPE,2021,1,1,1,1,0
05,ANTIOQUIA,05315,GUADALUPE,2022,1,1,1,0,0
05,ANTIOQUIA,05315,GUADALUPE,2023,1,1,1,0,0
05,ANTIOQUIA,05318,GUARNE,2015,1,1,0,1,0
05,ANTIOQUIA,05318,GUARNE,2016,1,1,0,1,0
05,ANTIOQUIA,05318,GUARNE,2017,1,1,0,1,0
05,ANTIOQUIA,05318,GUARNE,2018,1,1,0,1,0
05,ANTIOQUIA,05318,GUARNE,2019,1,1,0,1,0
05,ANTIOQUIA,05318,GUARNE,2020,1,1,0,1,0
05,ANTIOQUIA,05318,GUARNE,2021,1,1,1,1,0
05,ANTIOQUIA,05318,GUARNE,2022,1,1,1,0,0
05,ANTIOQUIA,05318,GUARNE,2023,1,1,1,0,0
05,ANTIOQUIA,05321,GUATAPE,2015,1,1,0,0,0
05,ANTIOQUIA,05321,GUATAPE,2016,1,1,0,0,0
05,ANTIOQUIA,05321,GUATAPE,2017,1,1,0,0,0
05,ANTIOQUIA,05321,GUATAPE,2018,1,1,0,1,0
05,ANTIOQUIA,05321,GUATAPE,2019,1,1,0,1,0
05,ANTIOQUIA,05321,GUATAPE,2020,1,1,0,1,0
05,ANTIOQUIA,05321,GUATAPE,2021,1,1,1,1,0
05,ANTIOQUIA,05321,GUATAPE,2022,1,1,1,0,0
05,ANTIOQUIA,05321,GUATAPE,2023,1,1,1,0,0
05,ANTIOQUIA,05347,HELICONIA,2015,1,1,0,1,0
05,ANTIOQUIA,05347,HELICONIA,2016,1,1,0,1,0
05,ANTIOQUIA,05347,HELICONIA,2017,1,1,0,1,0
05,ANTIOQUIA,05347,HELICONIA,2018,1,1,0,1,0
05,ANTIOQUIA,05347,HELICONIA,2019,1,1,0,1,0
05,ANTIOQUIA,05347,HELICONIA,2020,1,1,0,1,0
05,ANTIOQUIA,05347,HELICONIA,2021,1,1,1,1,0
05,ANTIOQUIA,05347,HELICONIA,2022,1,1,1,0,0
05,ANTIOQUIA,05347,HELICONIA,2023,1,1,1,0,0
05,ANTIOQUIA,05353,HISPANIA,2015,1,1,0,0,0
05,ANTIOQUIA,05353,HISPANIA,2016,1,1,0,0,0
05,ANTIOQUIA,05353,HISPANIA,2017,1,1,0,1,0
05,ANTIOQUIA,05353,HISPANIA,2018,1,1,0,1,0
05,ANTIOQUIA,05353,HISPANIA,2019,1,1,0,1,0
05,ANTIOQUIA,05353,HISPANIA,2020,1,1,0,1,0
05,ANTIOQUIA,05353,HISPANIA,2021,1,1,1,1,0
05,ANTIOQUIA,05353,HISPANIA,2022,1,1,1,0,0
05,ANTIOQUIA,05353,HISPANIA,2023,1,1,1,0,0
05,ANTIOQUIA,05360,ITAGUI,2015,1,1,0,1,0
05,ANTIOQUIA,05360,ITAGUI,2016,1,1,0,1,0
05,ANTIOQUIA,05360,ITAGUI,2017,1,1,0,1,0
05,ANTIOQUIA,05360,ITAGUI,2018,1,1,0,1,0
05,ANTIOQUIA,05360,ITAGUI,2019,1,1,0,1,0
05,ANTIOQUIA,05360,ITAGUI,2020,1,1,0,1,0
05,ANTIOQUIA,05360,ITAGUI,2021,1,1,1,1,0
05,ANTIOQUIA,05360,ITAGUI,2022,1,1,1,0,0
05,ANTIOQUIA,05360,ITAGUI,2023,1,1,1,0,0
05,ANTIOQUIA,05361,ITUANGO,2015,1,1,0,0,0
05,ANTIOQUIA,05361,ITUANGO,2016,1,1,0,1,0
05,ANTIOQUIA,05361,ITUANGO,2017,1,1,0,1,0
05,ANTIOQUIA,05361,ITUANGO,2018,1,1,0,1,0
05,ANTIOQUIA,05361,ITUANGO,2019,1,1,0,1,0
05,ANTIOQUIA,05361,ITUANGO,2020,1,1,0,1,0
05,ANTIOQUIA,05361,ITUANGO,2021,1,1,1,1,0
05,ANTIOQUIA,05361,ITUANGO,2022,1,1,1,0,0
05,ANTIOQUIA,05361,ITUANGO,2023,1,1,1,0,0
05,ANTIOQUIA,05364,JARDÍN,2015,1,1,0,0,0
05,ANTIOQUIA,05364,JARDÍN,2016,1,1,0,0,0
05,ANTIOQUIA,05364,JARDÍN,2017,1,1,0,0,0
05,ANTIOQUIA,05364,JARDÍN,2018,1,1,0,1,0
05,ANTIOQUIA,05364,JARDÍN,2019,1,1,0,1,0
05,ANTIOQUIA,05364,JARDÍN,2020,1,1,0,1,0
05,ANTIOQUIA,05364,JARDÍN,2021,1,1,1,1,0
05,ANTIOQUIA,05364,JARDÍN,2022,1,1,1,0,0
05,ANTIOQUIA,05364,JARDÍN,2023,1,1,1,0,0
05,ANTIOQUIA,05368,JERICÓ,2015,1,1,0,0,0
05,ANTIOQUIA,05368,JERICÓ,2016,1,1,0,0,0
05,ANTIOQUIA,05368,JERICÓ,2017,1,1,0,0,0
05,ANTIOQUIA,05368,JERICÓ,2018,1,1,0,1,0
05,ANTIOQUIA,05368,JERICÓ,2019,1,1,0,1,0
05,ANTIOQUIA,05368,JERICÓ,2020,1,1,0,1,0
05,ANTIOQUIA,05368,JERICÓ,2021,1,1,1,1,0
05,ANTIOQUIA,05368,JERICÓ,2022,1,1,1,0,0
05,ANTIOQUIA,05368,JERICÓ,2023,1,1,1,0,0
05,ANTIOQUIA,05376,LA CEJA,2015,1,1,0,1,0
05,ANTIOQUIA,05376,LA CEJA,2016,1,1,0,1,0
05,ANTIOQUIA,05376,LA CEJA,2017,1,1,0,1,0
05,ANTIOQUIA,05376,LA CEJA,2018,1,1,0,1,0
05,ANTIOQUIA,05376,LA CEJA,2019,1,1,0,1,0
05,ANTIOQUIA,05376,LA CEJA,2020,1,1,0,1,0
05,ANTIOQUIA,05376,LA CEJA,2021,1,1,1,1,0
05,ANTIOQUIA,05376,LA CEJA,2022,1,1,1,0,0
05,ANTIOQUIA,05376,LA CEJA,2023,1,1,1,0,0
05,ANTIOQUIA,05380,LA ESTRELLA,2015,1,1,0,1,0
05,ANTIOQUIA,05380,LA ESTRELLA,2016,1,1,0,1,0
05,ANTIOQUIA,05380,LA ESTRELLA,2017,1,1,0,1,0
05,ANTIOQUIA,05380,LA ESTRELLA,2018,1,1,0,1,0
05,ANTIOQUIA,05380,LA ESTRELLA,2019,1,1,0,1,0
05,ANTIOQUIA,05380,LA ESTRELLA,2020,1,1,0,1,0
05,ANTIOQUIA,05380,LA ESTRELLA,2021,1,1,1,1,0
05,ANTIOQUIA,05380,LA ESTRELLA,2022,1,1,1,0,0
05,ANTIOQUIA,05380,LA ESTRELLA,2023,1,1,1,0,0
05,ANTIOQUIA,05390,LA PINTADA,2015,1,1,0,0,0
05,ANTIOQUIA,05390,LA PINTADA,2016,1,1,0,0,0
05,ANTIOQUIA,05390,LA PINTADA,2017,1,1,0,1,0
05,ANTIOQUIA,05390,LA PINTADA,2018,1,1,0,1,0
05,ANTIOQUIA,05390,LA PINTADA,2019,1,1,0,1,0
05,ANTIOQUIA,05390,LA PINTADA,2020,1,1,0,1,0
05,ANTIOQUIA,05390,LA PINTADA,2021,1,1,1,1,0
05,ANTIOQUIA,05390,LA PINTADA,2022,1,1,1,0,0
05,ANTIOQUIA,05390,LA PINTADA,2023,1,1,1,0,0
05,ANTIOQUIA,05400,LA UNIÓN,2015,1,1,0,0,0
05,ANTIOQUIA,05400,LA UNIÓN,2016,1,1,0,0,0
05,ANTIOQUIA,05400,LA UNIÓN,2017,1,1,0,1,0
05,ANTIOQUIA,05400,LA UNIÓN,2018,1,1,0,1,0
05,ANTIOQUIA,05400,LA UNIÓN,2019,1,1,0,1,0
05,ANTIOQUIA,05400,LA UNIÓN,2020,1,1,0,1,0
05,ANTIOQUIA,05400,LA UNIÓN,2021,1,1,1,1,0
05,ANTIOQUIA,05400,LA UNIÓN,2022,1,1,1,0,0
05,ANTIOQUIA,05400,LA UNIÓN,2023,1,1,1,0,0
05,ANTIOQUIA,05411,LIBORINA,2015,1,1,0,0,0
05,ANTIOQUIA,05411,LIBORINA,2016,1,1,0,0,0
05,ANTIOQUIA,05411,LIBORINA,2017,1,1,0,0,0
05,ANTIOQUIA,05411,LIBORINA,2018,1,1,0,1,0
05,ANTIOQUIA,05411,LIBORINA,2019,1,1,0,1,0
05,ANTIOQUIA,05411,LIBORINA,2020,1,1,0,1,0
05,ANTIOQUIA,05411,LIBORINA,2021,1,1,1,1,0
05,ANTIOQUIA,05411,LIBORINA,2022,1,1,1,0,0
05,ANTIOQUIA,05411,LIBORINA,2023,1,1,1,0,0
05,ANTIOQUIA,05425,MACEO,2015,1,1,0,0,0
05,ANTIOQUIA,05425,MACEO,2016,1,1,0,1,0
05,ANTIOQUIA,05425,MACEO,2017,1,1,0,1,0
05,ANTIOQUIA,05425,MACEO,2018,1,1,0,1,0
05,ANTIOQUIA,05425,MACEO,2019,1,1,0,1,0
05,ANTIOQUIA,05425,MACEO,2020,1,1,0,1,0
05,ANTIOQUIA,05425,MACEO,2021,1,1,1,1,0
05,ANTIOQUIA,05425,MACEO,2022,1,1,1,0,0
05,ANTIOQUIA,05425,MACEO,2023,1,1,1,0,0
05,ANTIOQUIA,05440,MARINILLA,2015,1,1,0,1,0
05,ANTIOQUIA,05440,MARINILLA,2016,1,1,0,1,0
05,ANTIOQUIA,05440,MARINILLA,2017,1,1,0,1,0
05,ANTIOQUIA,05440,MARINILLA,2018,1,1,0,1,0
05,ANTIOQUIA,05440,MARINILLA,2019,1,1,0,1,0
05,ANTIOQUIA,05440,MARINILLA,2020,1,1,0,1,0
05,ANTIOQUIA,05440,MARINILLA,2021,1,1,1,1,0
05,ANTIOQUIA,05440,MARINILLA,2022,1,1,1,0,0
05,ANTIOQUIA,05440,MARINILLA,2023,1,1,1,0,0
05,ANTIOQUIA,05467,MONTEBELLO,2015,1,1,0,1,0
05,ANTIOQUIA,05467,MONTEBELLO,2016,1,1,0,1,0
05,ANTIOQUIA,05467,MONTEBELLO,2017,1,1,0,1,0
05,ANTIOQUIA,05467,MONTEBELLO,2018,1,1,0,1,0
05,ANTIOQUIA,05467,MONTEBELLO,2019,1,1,0,1,0
05,ANTIOQUIA,05467,MONTEBELLO,2020,1,1,0,1,0
05,ANTIOQUIA,05467,MONTEBELLO,2021,1,1,1,1,0
05,ANTIOQUIA,05467,MONTEBELLO,2022,1,1,1,0,0
05,ANTIOQUIA,05467,MONTEBELLO,2023,1,1,1,0,0
05,ANTIOQUIA,05475,MURINDÓ,2015,1,1,0,0,0
05,ANTIOQUIA,05475,MURINDÓ,2016,1,1,0,1,0
05,ANTIOQUIA,05475,MURINDÓ,2017,1,1,0,1,0
05,ANTIOQUIA,05475,MURINDÓ,2018,1,1,0,1,0
05,ANTIOQUIA,05475,MURINDÓ,2019,1,1,0,1,0
05,ANTIOQUIA,05475,MURINDÓ,2020,1,1,0,1,0
05,ANTIOQUIA,05475,MURINDÓ,2021,1,1,1,1,0
05,ANTIOQUIA,05475,MURINDÓ,2022,1,1,1,0,0
05,ANTIOQUIA,05475,MURINDÓ,2023,1,1,1,0,0
05,ANTIOQUIA,05480,MUTATÁ,2015,1,1,0,0,0
05,ANTIOQUIA,05480,MUTATÁ,2016,1,1,0,0,0
05,ANTIOQUIA,05480,MUTATÁ,2017,1,1,0,0,0
05,ANTIOQUIA,05480,MUTATÁ,2018,1,1,0,0,0
05,ANTIOQUIA,05480,MUTATÁ,2019,1,1,0,1,0
05,ANTIOQUIA,05480,MUTATÁ,2020,1,1,0,1,0
05,ANTIOQUIA,05480,MUTATÁ,2021,1,1,1,1,0
05,ANTIOQUIA,05480,MUTATÁ,2022,1,1,1,0,0
05,ANTIOQUIA,05480,MUTATÁ,2023,1,1,1,0,0
05,ANTIOQUIA,05483,NARIÑO,2015,1,1,0,0,0
05,ANTIOQUIA,05483,NARIÑO,2016,1,1,0,0,0
05,ANTIOQUIA,05483,NARIÑO,2017,1,1,0,1,0
05,ANTIOQUIA,05483,NARIÑO,2018,1,1,0,1,0
05,ANTIOQUIA,05483,NARIÑO,2019,1,1,0,1,0
05,ANTIOQUIA,05483,NARIÑO,2020,1,1,0,1,0
05,ANTIOQUIA,05483,NARIÑO,2021,1,1,1,1,0
05,ANTIOQUIA,05483,NARIÑO,2022,1,1,1,0,0
05,ANTIOQUIA,05483,NARIÑO,2023,1,1,1,0,0
05,ANTIOQUIA,05490,NECOCLÍ,2015,1,1,0,0,0
05,ANTIOQUIA,05490,NECOCLÍ,2016,1,1,0,0,0
05,ANTIOQUIA,05490,NECOCLÍ,2017,1,1,0,0,0
05,ANTIOQUIA,05490,NECOCLÍ,2018,1,1,0,1,0
05,ANTIOQUIA,05490,NECOCLÍ,2019,1,1,0,1,0
05,ANTIOQUIA,05490,NECOCLÍ,2020,1,1,0,1,0
05,ANTIOQUIA,05490,NECOCLÍ,2021,1,1,1,1,0
05,ANTIOQUIA,05490,NECOCLÍ,2022,1,1,1,0,0
05,ANTIOQUIA,05490,NECOCLÍ,2023,1,1,1,0,0
05,ANTIOQUIA,05495,NECHÍ,2015,1,1,0,0,0
05,ANTIOQUIA,05495,NECHÍ,2016,1,1,0,0,0
05,ANTIOQUIA,05495,NECHÍ,2017,1,1,0,0,0
05,ANTIOQUIA,05495,NECHÍ,2018,1,1,0,1,0
05,ANTIOQUIA,05495,NECHÍ,2019,1,1,0,1,0
05,ANTIOQUIA,05495,NECHÍ,2020,1,1,0,1,0
05,ANTIOQUIA,05495,NECHÍ,2021,1,1,1,1,0
05,ANTIOQUIA,05495,NECHÍ,2022,1,1,1,0,0
05,ANTIOQUIA,05495,NECHÍ,2023,1,1,1,0,0
05,ANTIOQUIA,05501,OLAYA,2015,1,1,0,0,0
05,ANTIOQUIA,05501,OLAYA,2016,1,1,0,0,0
05,ANTIOQUIA,05501,OLAYA,2017,1,1,0,0,0
05,ANTIOQUIA,05501,OLAYA,2018,1,1,0,0,0
05,ANTIOQUIA,05501,OLAYA,2019,1,1,0,1,0
05,ANTIOQUIA,05501,OLAYA,2020,1,1,0,1,0
05,ANTIOQUIA,05501,OLAYA,2021,1,1,1,1,0
05,ANTIOQUIA,05501,OLAYA,2022,1,1,1,0,0
05,ANTIOQUIA,05501,OLAYA,2023,1,1,1,0,0
05,ANTIOQUIA,05541,PEÑOL,2015,1,1,0,0,0
05,ANTIOQUIA,05541,PEÑOL,2016,1,1,0,0,0
05,ANTIOQUIA,05541,PEÑOL,2017,1,1,0,0,0
05,ANTIOQUIA,05541,PEÑOL,2018,1,1,0,1,0
05,ANTIOQUIA,05541,PEÑOL,2019,1,1,0,1,0
05,ANTIOQUIA,05541,PEÑOL,2020,1,1,0,1,0
05,ANTIOQUIA,05541,PEÑOL,2021,1,1,1,1,0
05,ANTIOQUIA,05541,PEÑOL,2022,1,1,1,0,0
05,ANTIOQUIA,05541,PEÑOL,2023,1,1,1,0,0
05,ANTIOQUIA,05543,PEQUE,2015,1,1,0,0,0
05,ANTIOQUIA,05543,PEQUE,2016,1,1,0,0,0
05,ANTIOQUIA,05543,PEQUE,2017,1,1,0,0,0
05,ANTIOQUIA,05543,PEQUE,2018,1,1,0,1,0
05,ANTIOQUIA,05543,PEQUE,2019,1,1,0,1,0
05,ANTIOQUIA,05543,PEQUE,2020,1,1,0,1,0
05,ANTIOQUIA,05543,PEQUE,2021,1,1,1,1,0
05,ANTIOQUIA,05543,PEQUE,2022,1,1,1,0,0
05,ANTIOQUIA,05543,PEQUE,2023,1,1,1,0,0
05,ANTIOQUIA,05576,PUEBLORRICO,2015,1,1,0,1,0
05,ANTIOQUIA,05576,PUEBLORRICO,2016,1,1,0,1,0
05,ANTIOQUIA,05576,PUEBLORRICO,2017,1,1,0,1,0
05,ANTIOQUIA,05576,PUEBLORRICO,2018,1,1,0,1,0
05,ANTIOQUIA,05576,PUEBLORRICO,2019,1,1,0,1,0
05,ANTIOQUIA,05576,PUEBLORRICO,2020,1,1,0,1,0
05,ANTIOQUIA,05576,PUEBLORRICO,2021,1,1,1,1,0
05,ANTIOQUIA,05576,PUEBLORRICO,2022,1,1,1,0,0
05,ANTIOQUIA,05576,PUEBLORRICO,2023,1,1,1,0,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2015,1,1,0,0,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2016,1,1,0,0,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2017,1,1,0,0,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2018,1,1,0,1,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2019,1,1,0,1,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2020,1,1,0,1,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2021,1,1,1,1,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2022,1,1,1,0,0
05,ANTIOQUIA,05579,PUERTO BERRÍO,2023,1,1,1,0,0
05,ANTIOQUIA,05585,PUERTO NARE,2015,1,1,0,0,0
05,ANTIOQUIA,05585,PUERTO NARE,2016,1,1,0,0,0
05,ANTIOQUIA,05585,PUERTO NARE,2017,1,1,0,0,0
05,ANTIOQUIA,05585,PUERTO NARE,2018,1,1,0,1,0
05,ANTIOQUIA,05585,PUERTO NARE,2019,1,1,0,1,0
05,ANTIOQUIA,05585,PUERTO NARE,2020,1,1,0,1,0
05,ANTIOQUIA,05585,PUERTO NARE,2021,1,1,1,1,0
05,ANTIOQUIA,05585,PUERTO NARE,2022,1,1,1,0,0
05,ANTIOQUIA,05585,PUERTO NARE,2023,1,1,1,0,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2015,1,1,0,0,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2016,1,1,0,1,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2017,1,1,0,1,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2018,1,1,0,1,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2019,1,1,0,1,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2020,1,1,0,1,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2021,1,1,1,1,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2022,1,1,1,0,0
05,ANTIOQUIA,05591,PUERTO TRIUNFO,2023,1,1,1,0,0
05,ANTIOQUIA,05604,REMEDIOS,2015,1,1,0,0,0
05,ANTIOQUIA,05604,REMEDIOS,2016,1,1,0,0,0
05,ANTIOQUIA,05604,REMEDIOS,2017,1,1,0,1,0
05,ANTIOQUIA,05604,REMEDIOS,2018,1,1,0,1,0
05,ANTIOQUIA,05604,REMEDIOS,2019,1,1,0,1,0
05,ANTIOQUIA,05604,REMEDIOS,2020,1,1,0,1,0
05,ANTIOQUIA,05604,REMEDIOS,2021,1,1,1,1,0
05,ANTIOQUIA,05604,REMEDIOS,2022,1,1,1,0,0
05,ANTIOQUIA,05604,REMEDIOS,2023,1,1,1,0,0
05,ANTIOQUIA,05607,RETIRO,2015,1,1,0,1,0
05,ANTIOQUIA,05607,RETIRO,2016,1,1,0,1,0
05,ANTIOQUIA,05607,RETIRO,2017,1,1,0,1,0
05,ANTIOQUIA,05607,RETIRO,2018,1,1,0,1,0
05,ANTIOQUIA,05607,RETIRO,2019,1,1,0,1,0
05,ANTIOQUIA,05607,RETIRO,2020,1,1,0,1,0
05,ANTIOQUIA,05607,RETIRO,2021,1,1,1,1,0
05,ANTIOQUIA,05607,RETIRO,2022,1,1,1,0,0
05,ANTIOQUIA,05607,RETIRO,2023,1,1,1,0,0
05,ANTIOQUIA,05615,RIONEGRO,2015,1,1,0,1,0
05,ANTIOQUIA,05615,RIONEGRO,2016,1,1,0,1,0
05,ANTIOQUIA,05615,RIONEGRO,2017,1,1,0,1,0
05,ANTIOQUIA,05615,RIONEGRO,2018,1,1,0,1,0
05,ANTIOQUIA,05615,RIONEGRO,2019,1,1,0,1,0
05,ANTIOQUIA,05615,RIONEGRO,2020,1,1,0,1,0
05,ANTIOQUIA,05615,RIONEGRO,2021,1,1,1,1,0
