cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,total_cabecera,total_poblacion,total_rural
05,Antioquia,05145,Caramanta,2022,2428,4869,2441
05,Antioquia,05145,Caramanta,2023,2481,4907,2426
05,Antioquia,05145,Caramanta,2024,2523,4951,2428
05,Antioquia,05145,Caramanta,2025,2549,4973,2424
05,Antioquia,05145,Caramanta,2026,2585,5005,2420
05,Antioquia,05145,Caramanta,2027,2617,5049,2432
05,Antioquia,05145,Caramanta,2028,2636,5072,2436
05,Antioquia,05145,Caramanta,2029,2664,5097,2433
05,Antioquia,05145,Caramanta,2030,2658,5108,2450
05,Antioquia,05145,Caramanta,2031,2669,5138,2469
05,Antioquia,05145,Caramanta,2032,2683,5153,2470
05,Antioquia,05145,Caramanta,2033,2701,5189,2488
05,Antioquia,05145,Caramanta,2034,2713,5206,2493
05,Antioquia,05145,Caramanta,2035,2720,5228,2508
05,Antioquia,05147,Carepa,2020,36391,50106,13715
05,Antioquia,05147,Carepa,2021,37325,50885,13560
05,Antioquia,05147,Carepa,2022,37908,51328,13420
05,Antioquia,05147,Carepa,2023,38441,51777,13336
05,Antioquia,05147,Carepa,2024,38934,52184,13250
05,Antioquia,05147,Carepa,2025,39340,52540,13200
05,Antioquia,05147,Carepa,2026,39685,52854,13169
05,Antioquia,05147,Carepa,2027,39964,53109,13145
05,Antioquia,05147,Carepa,2028,40227,53385,13158
05,Antioquia,05147,Carepa,2029,40458,53650,13192
05,Antioquia,05147,Carepa,2030,40659,53894,13235
05,Antioquia,05147,Carepa,2031,40817,54126,13309
05,Antioquia,05147,Carepa,2032,40968,54350,13382
05,Antioquia,05147,Carepa,2033,41106,54553,13447
05,Antioquia,05147,Carepa,2034,41231,54753,13522
05,Antioquia,05147,Carepa,2035,41347,54942,13595
05,Antioquia,05148,El Carmen de Viboral,2020,36741,61820,25079
05,Antioquia,05148,El Carmen de Viboral,2021,37889,62600,24711
05,Antioquia,05148,El Carmen de Viboral,2022,38692,63183,24491
05,Antioquia,05148,El Carmen de Viboral,2023,39432,63761,24329
05,Antioquia,05148,El Carmen de Viboral,2024,40010,64265,24255
05,Antioquia,05148,El Carmen de Viboral,2025,40513,64717,24204
05,Antioquia,05148,El Carmen de Viboral,2026,40947,65125,24178
05,Antioquia,05148,El Carmen de Viboral,2027,41316,65503,24187
05,Antioquia,05148,El Carmen de Viboral,2028,41631,65847,24216
05,Antioquia,05148,El Carmen de Viboral,2029,41877,66167,24290
05,Antioquia,05148,El Carmen de Viboral,2030,42091,66492,24401
05,Antioquia,05148,El Carmen de Viboral,2031,42260,66800,24540
05,Antioquia,05148,El Carmen de Viboral,2032,42417,67090,24673
05,Antioquia,05148,El Carmen de Viboral,2033,42581,67363,24782
05,Antioquia,05148,El Carmen de Viboral,2034,42712,67631,24919
05,Antioquia,05148,El Carmen de Viboral,2035,42836,67870,25034
05,Antioquia,05150,Carolina,2020,3106,4069,963
05,Antioquia,05150,Carolina,2021,3149,4108,959
05,Antioquia,05150,Carolina,2022,3202,4154,952
05,Antioquia,05150,Carolina,2023,3241,4174,933
05,Antioquia,05150,Carolina,2024,3287,4219,932
05,Antioquia,05150,Carolina,2025,3323,4242,919
05,Antioquia,05150,Carolina,2026,3349,4264,915
05,Antioquia,05150,Carolina,2027,3374,4288,914
05,Antioquia,05150,Carolina,2028,3393,4308,915
05,Antioquia,05150,Carolina,2029,3418,4331,913
05,Antioquia,05150,Carolina,2030,3424,4361,937
05,Antioquia,05150,Carolina,2031,3446,4372,926
05,Antioquia,05150,Carolina,2032,3474,4402,928
05,Antioquia,05150,Carolina,2033,3471,4425,954
05,Antioquia,05150,Carolina,2034,3486,4438,952
05,Antioquia,05150,Carolina,2035,3498,4463,965
05,Antioquia,05154,Caucasia,2020,83388,94010,10622
05,Antioquia,05154,Caucasia,2021,84813,95274,10461
05,Antioquia,05154,Caucasia,2022,85785,96148,10363
05,Antioquia,05154,Caucasia,2023,86715,97025,10310
05,Antioquia,05154,Caucasia,2024,87577,97803,10226
05,Antioquia,05154,Caucasia,2025,88312,98488,10176
05,Antioquia,05154,Caucasia,2026,88966,99102,10136
05,Antioquia,05154,Caucasia,2027,89545,99651,10106
05,Antioquia,05154,Caucasia,2028,90070,100171,10101
05,Antioquia,05154,Caucasia,2029,90536,100665,10129
05,Antioquia,05154,Caucasia,2030,90993,101159,10166
05,Antioquia,05154,Caucasia,2031,91395,101623,10228
05,Antioquia,05154,Caucasia,2032,91777,102053,10276
05,Antioquia,05154,Caucasia,2033,92136,102472,10336
05,Antioquia,05154,Caucasia,2034,92483,102874,10391
05,Antioquia,05154,Caucasia,2035,92789,103229,10440
05,Antioquia,05172,Chigorodó,2020,50575,59822,9247
05,Antioquia,05172,Chigorodó,2021,51514,60646,9132
05,Antioquia,05172,Chigorodó,2022,52163,61211,9048
05,Antioquia,05172,Chigorodó,2023,52760,61741,8981
05,Antioquia,05172,Chigorodó,2024,53310,62235,8925
05,Antioquia,05172,Chigorodó,2025,53793,62675,8882
05,Antioquia,05172,Chigorodó,2026,54218,63048,8830
05,Antioquia,05172,Chigorodó,2027,54584,63397,8813
05,Antioquia,05172,Chigorodó,2028,54905,63722,8817
05,Antioquia,05172,Chigorodó,2029,55185,64032,8847
05,Antioquia,05172,Chigorodó,2030,55456,64331,8875
05,Antioquia,05172,Chigorodó,2031,55694,64619,8925
05,Antioquia,05172,Chigorodó,2032,55900,64879,8979
05,Antioquia,05172,Chigorodó,2033,56134,65154,9020
05,Antioquia,05172,Chigorodó,2034,56317,65389,9072
05,Antioquia,05172,Chigorodó,2035,56495,65630,9135
05,Antioquia,05190,Cisneros,2020,8870,10053,1183
05,Antioquia,05190,Cisneros,2021,8980,10147,1167
05,Antioquia,05190,Cisneros,2022,9085,10253,1168
05,Antioquia,05190,Cisneros,2023,9177,10326,1149
05,Antioquia,05190,Cisneros,2024,9271,10422,1151
05,Antioquia,05190,Cisneros,2025,9350,10495,1145
05,Antioquia,05190,Cisneros,2026,9424,10562,1138
05,Antioquia,05190,Cisneros,2027,9480,10616,1136
05,Antioquia,05190,Cisneros,2028,9548,10674,1126
05,Antioquia,05190,Cisneros,2029,9598,10729,1131
05,Antioquia,05190,Cisneros,2030,9641,10782,1141
05,Antioquia,05190,Cisneros,2031,9696,10842,1146
05,Antioquia,05190,Cisneros,2032,9737,10878,1141
05,Antioquia,05190,Cisneros,2033,9752,10912,1160
05,Antioquia,05190,Cisneros,2034,9796,10973,1177
05,Antioquia,05190,Cisneros,2035,9817,10996,1179
05,Antioquia,05197,Cocorná,2020,7185,15929,8744
05,Antioquia,05197,Cocorná,2021,7487,16062,8575
05,Antioquia,05197,Cocorná,2022,7706,16201,8495
05,Antioquia,05197,Cocorná,2023,7931,16390,8459
05,Antioquia,05197,Cocorná,2024,8085,16551,8466
05,Antioquia,05197,Cocorná,2025,8214,16686,8472
05,Antioquia,05197,Cocorná,2026,8324,16811,8487
05,Antioquia,05197,Cocorná,2027,8422,16934,8512
05,Antioquia,05197,Cocorná,2028,8496,17051,8555
05,Antioquia,05197,Cocorná,2029,8575,17162,8587
05,Antioquia,05197,Cocorná,2030,8619,17240,8621
05,Antioquia,05197,Cocorná,2031,8655,17350,8695
05,Antioquia,05197,Cocorná,2032,8720,17491,8771
05,Antioquia,05197,Cocorná,2033,8756,17574,8818
05,Antioquia,05197,Cocorná,2034,8787,17648,8861
05,Antioquia,05197,Cocorná,2035,8838,17764,8926
05,Antioquia,05206,Concepción,2020,2100,4899,2799
05,Antioquia,05206,Concepción,2021,2187,4927,2740
05,Antioquia,05206,Concepción,2022,2256,4965,2709
05,Antioquia,05206,Concepción,2023,2329,5020,2691
05,Antioquia,05206,Concepción,2024,2345,5049,2704
05,Antioquia,05206,Concepción,2025,2400,5093,2693
05,Antioquia,05206,Concepción,2026,2427,5116,2689
05,Antioquia,05206,Concepción,2027,2452,5163,2711
05,Antioquia,05206,Concepción,2028,2470,5179,2709
05,Antioquia,05206,Concepción,2029,2474,5197,2723
05,Antioquia,05206,Concepción,2030,2505,5248,2743
05,Antioquia,05206,Concepción,2031,2510,5264,2754
05,Antioquia,05206,Concepción,2032,2520,5271,2751
05,Antioquia,05206,Concepción,2033,2539,5305,2766
05,Antioquia,05206,Concepción,2034,2540,5329,2789
05,Antioquia,05206,Concepción,2035,2537,5336,2799
05,Antioquia,05209,Concordia,2020,7774,21997,14223
05,Antioquia,05209,Concordia,2021,8194,22137,13943
05,Antioquia,05209,Concordia,2022,8535,22352,13817
05,Antioquia,05209,Concordia,2023,8814,22540,13726
05,Antioquia,05209,Concordia,2024,9008,22737,13729
05,Antioquia,05209,Concordia,2025,9144,22905,13761
05,Antioquia,05209,Concordia,2026,9259,23034,13775
05,Antioquia,05209,Concordia,2027,9373,23163,13790
05,Antioquia,05209,Concordia,2028,9446,23289,13843
05,Antioquia,05209,Concordia,2029,9536,23416,13880
05,Antioquia,05209,Concordia,2030,9563,23503,13940
05,Antioquia,05209,Concordia,2031,9597,23631,14034
05,Antioquia,05209,Concordia,2032,9624,23736,14112
05,Antioquia,05209,Concordia,2033,9663,23829,14166
05,Antioquia,05209,Concordia,2034,9689,23912,14223
05,Antioquia,05209,Concordia,2035,9722,24023,14301
05,Antioquia,05212,Copacabana,2020,66311,81005,14694
05,Antioquia,05212,Copacabana,2021,67553,82038,14485
05,Antioquia,05212,Copacabana,2022,68442,82781,14339
05,Antioquia,05212,Copacabana,2023,69303,83559,14256
05,Antioquia,05212,Copacabana,2024,70051,84209,14158
05,Antioquia,05212,Copacabana,2025,70691,84787,14096
05,Antioquia,05212,Copacabana,2026,71263,85324,14061
05,Antioquia,05212,Copacabana,2027,71790,85805,14015
05,Antioquia,05212,Copacabana,2028,72224,86253,14029
05,Antioquia,05212,Copacabana,2029,72623,86681,14058
05,Antioquia,05212,Copacabana,2030,72976,87109,14133
05,Antioquia,05212,Copacabana,2031,73321,87502,14181
05,Antioquia,05212,Copacabana,2032,73620,87892,14272
05,Antioquia,05212,Copacabana,2033,73896,88264,14368
05,Antioquia,05212,Copacabana,2034,74157,88596,14439
05,Antioquia,05212,Copacabana,2035,74407,88912,14505
05,Antioquia,05234,Dabeiba,2020,9478,23749,14271
05,Antioquia,05234,Dabeiba,2021,9944,23950,14006
05,Antioquia,05234,Dabeiba,2022,10283,24168,13885
05,Antioquia,05234,Dabeiba,2023,10586,24377,13791
05,Antioquia,05234,Dabeiba,2024,10788,24586,13798
05,Antioquia,05234,Dabeiba,2025,10960,24765,13805
05,Antioquia,05234,Dabeiba,2026,11082,24900,13818
05,Antioquia,05234,Dabeiba,2027,11212,25060,13848
05,Antioquia,05234,Dabeiba,2028,11305,25183,13878
05,Antioquia,05234,Dabeiba,2029,11389,25305,13916
05,Antioquia,05234,Dabeiba,2030,11453,25439,13986
05,Antioquia,05234,Dabeiba,2031,11488,25545,14057
05,Antioquia,05234,Dabeiba,2032,11517,25655,14138
05,Antioquia,05234,Dabeiba,2033,11562,25755,14193
05,Antioquia,05234,Dabeiba,2034,11593,25874,14281
05,Antioquia,05234,Dabeiba,2035,11633,25965,14332
05,Antioquia,05237,Donmatías,2020,12925,19610,6685
05,Antioquia,05237,Donmatías,2021,13257,19839,6582
05,Antioquia,05237,Donmatías,2022,13491,20020,6529
05,Antioquia,05237,Donmatías,2023,13720,20198,6478
05,Antioquia,05237,Donmatías,2024,13904,20360,6456
05,Antioquia,05237,Donmatías,2025,14070,20498,6428
05,Antioquia,05237,Donmatías,2026,14215,20634,6419
05,Antioquia,05237,Donmatías,2027,14320,20733,6413
05,Antioquia,05237,Donmatías,2028,14435,20860,6425
05,Antioquia,05237,Donmatías,2029,14512,20956,6444
05,Antioquia,05237,Donmatías,2030,14574,21041,6467
05,Antioquia,05237,Donmatías,2031,14649,21163,6514
05,Antioquia,05237,Donmatías,2032,14697,21233,6536
05,Antioquia,05237,Donmatías,2033,14757,21334,6577
05,Antioquia,05237,Donmatías,2034,14805,21407,6602
05,Antioquia,05237,Donmatías,2035,14841,21483,6642
05,Antioquia,05240,Ebéjico,2020,2373,12432,10059
05,Antioquia,05240,Ebéjico,2021,2646,12486,9840
05,Antioquia,05240,Ebéjico,2022,2863,12605,9742
05,Antioquia,05240,Ebéjico,2023,3037,12713,9676
05,Antioquia,05240,Ebéjico,2024,3104,12820,9716
05,Antioquia,05240,Ebéjico,2025,3163,12914,9751
05,Antioquia,05240,Ebéjico,2026,3209,12988,9779
05,Antioquia,05240,Ebéjico,2027,3252,13066,9814
05,Antioquia,05240,Ebéjico,2028,3268,13110,9842
05,Antioquia,05240,Ebéjico,2029,3299,13191,9892
05,Antioquia,05240,Ebéjico,2030,3311,13255,9944
05,Antioquia,05240,Ebéjico,2031,3326,13307,9981
05,Antioquia,05240,Ebéjico,2032,3351,13382,10031
05,Antioquia,05240,Ebéjico,2033,3357,13428,10071
05,Antioquia,05240,Ebéjico,2034,3355,13485,10130
05,Antioquia,05240,Ebéjico,2035,3365,13527,10162
05,Antioquia,05250,El Bagre,2020,35152,54096,18944
05,Antioquia,05250,El Bagre,2021,36161,54863,18702
05,Antioquia,05250,El Bagre,2022,36838,55363,18525
05,Antioquia,05250,El Bagre,2023,37445,55845,18400
05,Antioquia,05250,El Bagre,2024,37976,56306,18330
05,Antioquia,05250,El Bagre,2025,38407,56681,18274
05,Antioquia,05250,El Bagre,2026,38778,57032,18254
05,Antioquia,05250,El Bagre,2027,39111,57339,18228
05,Antioquia,05250,El Bagre,2028,39393,57646,18253
05,Antioquia,05250,El Bagre,2029,39609,57908,18299
05,Antioquia,05250,El Bagre,2030,39817,58190,18373
05,Antioquia,05250,El Bagre,2031,39965,58444,18479
05,Antioquia,05250,El Bagre,2032,40109,58683,18574
05,Antioquia,05250,El Bagre,2033,40240,58913,18673
05,Antioquia,05250,El Bagre,2034,40373,59133,18760
05,Antioquia,05250,El Bagre,2035,40491,59345,18854
05,Antioquia,05264,Entrerríos,2020,6094,11624,5530
05,Antioquia,05264,Entrerríos,2021,6316,11767,5451
05,Antioquia,05264,Entrerríos,2022,6473,11873,5400
05,Antioquia,05264,Entrerríos,2023,6622,11982,5360
05,Antioquia,05264,Entrerríos,2024,6718,12062,5344
05,Antioquia,05264,Entrerríos,2025,6811,12158,5347
05,Antioquia,05264,Entrerríos,2026,6879,12225,5346
05,Antioquia,05264,Entrerríos,2027,6947,12300,5353
05,Antioquia,05264,Entrerríos,2028,7013,12355,5342
05,Antioquia,05264,Entrerríos,2029,7050,12416,5366
05,Antioquia,05264,Entrerríos,2030,7083,12477,5394
05,Antioquia,05264,Entrerríos,2031,7120,12534,5414
05,Antioquia,05264,Entrerríos,2032,7133,12600,5467
05,Antioquia,05264,Entrerríos,2033,7175,12645,5470
05,Antioquia,05264,Entrerríos,2034,7189,12693,5504
05,Antioquia,05264,Entrerríos,2035,7202,12742,5540
05,Antioquia,05266,Envigado,2020,230728,238656,7928
05,Antioquia,05266,Envigado,2021,234157,241984,7827
05,Antioquia,05266,Envigado,2022,236428,244188,7760
05,Antioquia,05266,Envigado,2023,238618,246327,7709
05,Antioquia,05266,Envigado,2024,240655,248304,7649
05,Antioquia,05266,Envigado,2025,242439,250012,7573
05,Antioquia,05266,Envigado,2026,243980,251521,7541
05,Antioquia,05266,Envigado,2027,245352,252884,7532
05,Antioquia,05266,Envigado,2028,246669,254190,7521
05,Antioquia,05266,Envigado,2029,247888,255416,7528
05,Antioquia,05266,Envigado,2030,249041,256605,7564
05,Antioquia,05266,Envigado,2031,250136,257744,7608
05,Antioquia,05266,Envigado,2032,251187,258828,7641
05,Antioquia,05266,Envigado,2033,252156,259851,7695
05,Antioquia,05266,Envigado,2034,253099,260828,7729
05,Antioquia,05266,Envigado,2035,253933,261707,7774
05,Antioquia,05282,Fredonia,2020,8398,25128,16730
05,Antioquia,05282,Fredonia,2021,8901,25299,16398
05,Antioquia,05282,Fredonia,2022,9290,25541,16251
05,Antioquia,05282,Fredonia,2023,9623,25764,16141
05,Antioquia,05282,Fredonia,2024,9821,25981,16160
05,Antioquia,05282,Fredonia,2025,9978,26163,16185
05,Antioquia,05282,Fredonia,2026,10112,26312,16200
05,Antioquia,05282,Fredonia,2027,10229,26475,16246
05,Antioquia,05282,Fredonia,2028,10313,26610,16297
05,Antioquia,05282,Fredonia,2029,10405,26759,16354
05,Antioquia,05282,Fredonia,2030,10438,26868,16430
05,Antioquia,05282,Fredonia,2031,10477,26995,16518
05,Antioquia,05282,Fredonia,2032,10517,27111,16594
05,Antioquia,05282,Fredonia,2033,10556,27242,16686
05,Antioquia,05282,Fredonia,2034,10580,27340,16760
05,Antioquia,05282,Fredonia,2035,10610,27441,16831
05,Antioquia,05284,Frontino,2020,9261,21243,11982
05,Antioquia,05284,Frontino,2021,9630,21345,11715
05,Antioquia,05284,Frontino,2022,9933,21525,11592
05,Antioquia,05284,Frontino,2023,10214,21737,11523
05,Antioquia,05284,Frontino,2024,10383,21905,11522
05,Antioquia,05284,Frontino,2025,10534,22049,11515
05,Antioquia,05284,Frontino,2026,10669,22204,11535
05,Antioquia,05284,Frontino,2027,10767,22312,11545
05,Antioquia,05284,Frontino,2028,10858,22428,11570
05,Antioquia,05284,Frontino,2029,10928,22543,11615
05,Antioquia,05284,Frontino,2030,11005,22672,11667
05,Antioquia,05284,Frontino,2031,11038,22770,11732
05,Antioquia,05284,Frontino,2032,11075,22871,11796
05,Antioquia,05284,Frontino,2033,11110,22953,11843
05,Antioquia,05284,Frontino,2034,11135,23032,11897
05,Antioquia,05284,Frontino,2035,11169,23129,11960
05,Antioquia,05306,Giraldo,2020,2212,5725,3513
05,Antioquia,05306,Giraldo,2021,2328,5796,3468
05,Antioquia,05306,Giraldo,2022,2411,5857,3446
05,Antioquia,05306,Giraldo,2023,2481,5899,3418
05,Antioquia,05306,Giraldo,2024,2543,5963,3420
05,Antioquia,05306,Giraldo,2025,2567,5988,3421
05,Antioquia,05306,Giraldo,2026,2609,6027,3418
05,Antioquia,05306,Giraldo,2027,2642,6062,3420
05,Antioquia,05306,Giraldo,2028,2659,6100,3441
05,Antioquia,05306,Giraldo,2029,2670,6114,3444
05,Antioquia,05306,Giraldo,2030,2687,6141,3454
05,Antioquia,05306,Giraldo,2031,2689,6178,3489
05,Antioquia,05306,Giraldo,2032,2707,6203,3496
05,Antioquia,05306,Giraldo,2033,2712,6222,3510
05,Antioquia,05306,Giraldo,2034,2726,6254,3528
05,Antioquia,05306,Giraldo,2035,2738,6286,3548
05,Antioquia,05308,Girardota,2020,30574,53781,23207
05,Antioquia,05308,Girardota,2021,31615,54489,22874
05,Antioquia,05308,Girardota,2022,32324,54986,22662
05,Antioquia,05308,Girardota,2023,32970,55483,22513
05,Antioquia,05308,Girardota,2024,33458,55902,22444
05,Antioquia,05308,Girardota,2025,33900,56312,22412
05,Antioquia,05308,Girardota,2026,34267,56651,22384
05,Antioquia,05308,Girardota,2027,34590,56986,22396
05,Antioquia,05308,Girardota,2028,34836,57261,22425
05,Antioquia,05308,Girardota,2029,35069,57567,22498
05,Antioquia,05308,Girardota,2030,35227,57836,22609
05,Antioquia,05308,Girardota,2031,35378,58090,22712
05,Antioquia,05308,Girardota,2032,35515,58334,22819
05,Antioquia,05308,Girardota,2033,35623,58578,22955
05,Antioquia,05308,Girardota,2034,35737,58801,23064
05,Antioquia,05308,Girardota,2035,35835,59014,23179
05,Antioquia,05310,Gómez Plata,2020,5392,10048,4656
05,Antioquia,05310,Gómez Plata,2021,5560,10117,4557
05,Antioquia,05310,Gómez Plata,2022,5702,10225,4523
05,Antioquia,05310,Gómez Plata,2023,5813,10300,4487
05,Antioquia,05310,Gómez Plata,2024,5925,10397,4472
05,Antioquia,05310,Gómez Plata,2025,5984,10464,4480
05,Antioquia,05310,Gómez Plata,2026,6057,10528,4471
05,Antioquia,05310,Gómez Plata,2027,6104,10586,4482
05,Antioquia,05310,Gómez Plata,2028,6160,10645,4485
05,Antioquia,05310,Gómez Plata,2029,6210,10692,4482
05,Antioquia,05310,Gómez Plata,2030,6244,10742,4498
05,Antioquia,05310,Gómez Plata,2031,6270,10802,4532
05,Antioquia,05310,Gómez Plata,2032,6272,10845,4573
05,Antioquia,05310,Gómez Plata,2033,6314,10898,4584
05,Antioquia,05310,Gómez Plata,2034,6321,10942,4621
05,Antioquia,05310,Gómez Plata,2035,6334,10966,4632
05,Antioquia,05313,Granada,2020,5756,10414,4658
05,Antioquia,05313,Granada,2021,5930,10497,4567
05,Antioquia,05313,Granada,2022,6069,10587,4518
05,Antioquia,05313,Granada,2023,6208,10700,4492
05,Antioquia,05313,Granada,2024,6297,10785,4488
05,Antioquia,05313,Granada,2025,6386,10855,4469
05,Antioquia,05313,Granada,2026,6445,10921,4476
05,Antioquia,05313,Granada,2027,6515,10981,4466
05,Antioquia,05313,Granada,2028,6567,11051,4484
05,Antioquia,05313,Granada,2029,6596,11090,4494
05,Antioquia,05313,Granada,2030,6633,11151,4518
05,Antioquia,05313,Granada,2031,6660,11211,4551
05,Antioquia,05313,Granada,2032,6685,11251,4566
05,Antioquia,05313,Granada,2033,6709,11298,4589
05,Antioquia,05313,Granada,2034,6731,11349,4618
05,Antioquia,05313,Granada,2035,6753,11399,4646
05,Antioquia,05315,Guadalupe,2020,2396,6750,4354
05,Antioquia,05315,Guadalupe,2021,2526,6797,4271
05,Antioquia,05315,Guadalupe,2022,2626,6860,4234
05,Antioquia,05315,Guadalupe,2023,2721,6926,4205
05,Antioquia,05315,Guadalupe,2024,2759,6966,4207
05,Antioquia,05315,Guadalupe,2025,2810,7015,4205
05,Antioquia,05315,Guadalupe,2026,2853,7077,4224
05,Antioquia,05315,Guadalupe,2027,2872,7115,4243
05,Antioquia,05315,Guadalupe,2028,2906,7153,4247
05,Antioquia,05315,Guadalupe,2029,2922,7182,4260
05,Antioquia,05315,Guadalupe,2030,2945,7222,4277
05,Antioquia,05315,Guadalupe,2031,2945,7243,4298
05,Antioquia,05315,Guadalupe,2032,2958,7291,4333
05,Antioquia,05315,Guadalupe,2033,2966,7310,4344
05,Antioquia,05315,Guadalupe,2034,2984,7344,4360
05,Antioquia,05315,Guadalupe,2035,2985,7358,4373
05,Antioquia,05318,Guarne,2020,19482,57407,37925
05,Antioquia,05318,Guarne,2021,20777,58183,37406
05,Antioquia,05318,Guarne,2022,21657,58715,37058
05,Antioquia,05318,Guarne,2023,22418,59226,36808
05,Antioquia,05318,Guarne,2024,22853,59710,36857
05,Antioquia,05318,Guarne,2025,23230,60148,36918
05,Antioquia,05318,Guarne,2026,23539,60502,36963
05,Antioquia,05318,Guarne,2027,23799,60843,37044
05,Antioquia,05318,Guarne,2028,24005,61143,37138
05,Antioquia,05318,Guarne,2029,24189,61462,37273
05,Antioquia,05318,Guarne,2030,24311,61752,37441
05,Antioquia,05318,Guarne,2031,24398,62031,37633
05,Antioquia,05318,Guarne,2032,24483,62298,37815
05,Antioquia,05318,Guarne,2033,24544,62545,38001
05,Antioquia,05318,Guarne,2034,24625,62797,38172
05,Antioquia,05318,Guarne,2035,24674,63024,38350
05,Antioquia,05321,Guatapé,2020,5768,8681,2913
05,Antioquia,05321,Guatapé,2021,5912,8791,2879
05,Antioquia,05321,Guatapé,2022,6024,8862,2838
05,Antioquia,05321,Guatapé,2023,6112,8945,2833
05,Antioquia,05321,Guatapé,2024,6201,9020,2819
05,Antioquia,05321,Guatapé,2025,6268,9072,2804
05,Antioquia,05321,Guatapé,2026,6322,9124,2802
05,Antioquia,05321,Guatapé,2027,6372,9162,2790
05,Antioquia,05321,Guatapé,2028,6431,9223,2792
05,Antioquia,05321,Guatapé,2029,6450,9257,2807
