cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,poblacion_rural,poblacion_total,poblacion_urbana
25,Cundinamarca,25799,Tenjo,2022,13482,25180,11698
25,Cundinamarca,25799,Tenjo,2023,13568,26012,12444
25,Cundinamarca,25799,Tenjo,2024,13710,26834,13124
25,Cundinamarca,25799,Tenjo,2025,13890,27644,13754
25,Cundinamarca,25799,Tenjo,2026,14069,28422,14353
25,Cundinamarca,25799,Tenjo,2027,14264,29180,14916
25,Cundinamarca,25799,Tenjo,2028,14492,29942,15450
25,Cundinamarca,25799,Tenjo,2029,14735,30688,15953
25,Cundinamarca,25799,Tenjo,2030,14964,31433,16469
25,Cundinamarca,25799,Tenjo,2031,15207,32148,16941
25,Cundinamarca,25799,Tenjo,2032,15456,32871,17415
25,Cundinamarca,25799,Tenjo,2033,15698,33589,17891
25,Cundinamarca,25799,Tenjo,2034,15932,34299,18367
25,Cundinamarca,25799,Tenjo,2035,16152,34979,18827
25,Cundinamarca,25805,Tibacuy,2020,4027,4605,578
25,Cundinamarca,25805,Tibacuy,2021,3962,4702,740
25,Cundinamarca,25805,Tibacuy,2022,3977,4848,871
25,Cundinamarca,25805,Tibacuy,2023,4003,5008,1005
25,Cundinamarca,25805,Tibacuy,2024,4096,5177,1081
25,Cundinamarca,25805,Tibacuy,2025,4191,5334,1143
25,Cundinamarca,25805,Tibacuy,2026,4289,5485,1196
25,Cundinamarca,25805,Tibacuy,2027,4384,5634,1250
25,Cundinamarca,25805,Tibacuy,2028,4472,5774,1302
25,Cundinamarca,25805,Tibacuy,2029,4558,5919,1361
25,Cundinamarca,25805,Tibacuy,2030,4651,6056,1405
25,Cundinamarca,25805,Tibacuy,2031,4759,6207,1448
25,Cundinamarca,25805,Tibacuy,2032,4849,6344,1495
25,Cundinamarca,25805,Tibacuy,2033,4932,6467,1535
25,Cundinamarca,25805,Tibacuy,2034,5028,6625,1597
25,Cundinamarca,25805,Tibacuy,2035,5119,6746,1627
25,Cundinamarca,25807,Tibirita,2020,2786,3337,551
25,Cundinamarca,25807,Tibirita,2021,2745,3412,667
25,Cundinamarca,25807,Tibirita,2022,2750,3519,769
25,Cundinamarca,25807,Tibirita,2023,2764,3633,869
25,Cundinamarca,25807,Tibirita,2024,2829,3742,913
25,Cundinamarca,25807,Tibirita,2025,2890,3862,972
25,Cundinamarca,25807,Tibirita,2026,2960,3971,1011
25,Cundinamarca,25807,Tibirita,2027,3007,4059,1052
25,Cundinamarca,25807,Tibirita,2028,3072,4182,1110
25,Cundinamarca,25807,Tibirita,2029,3128,4268,1140
25,Cundinamarca,25807,Tibirita,2030,3204,4389,1185
25,Cundinamarca,25807,Tibirita,2031,3247,4475,1228
25,Cundinamarca,25807,Tibirita,2032,3320,4584,1264
25,Cundinamarca,25807,Tibirita,2033,3389,4696,1307
25,Cundinamarca,25807,Tibirita,2034,3442,4767,1325
25,Cundinamarca,25807,Tibirita,2035,3488,4865,1377
25,Cundinamarca,25815,Tocaima,2020,6163,16783,10620
25,Cundinamarca,25815,Tocaima,2021,6072,17143,11071
25,Cundinamarca,25815,Tocaima,2022,6088,17690,11602
25,Cundinamarca,25815,Tocaima,2023,6139,18304,12165
25,Cundinamarca,25815,Tocaima,2024,6213,18885,12672
25,Cundinamarca,25815,Tocaima,2025,6277,19453,13176
25,Cundinamarca,25815,Tocaima,2026,6356,20019,13663
25,Cundinamarca,25815,Tocaima,2027,6417,20561,14144
25,Cundinamarca,25815,Tocaima,2028,6496,21094,14598
25,Cundinamarca,25815,Tocaima,2029,6582,21630,15048
25,Cundinamarca,25815,Tocaima,2030,6682,22153,15471
25,Cundinamarca,25815,Tocaima,2031,6768,22667,15899
25,Cundinamarca,25815,Tocaima,2032,6870,23190,16320
25,Cundinamarca,25815,Tocaima,2033,6975,23701,16726
25,Cundinamarca,25815,Tocaima,2034,7061,24213,17152
25,Cundinamarca,25815,Tocaima,2035,7145,24693,17548
25,Cundinamarca,25817,Tocancipá,2020,25642,43059,17417
25,Cundinamarca,25817,Tocancipá,2021,25385,44170,18785
25,Cundinamarca,25817,Tocancipá,2022,25399,45491,20092
25,Cundinamarca,25817,Tocancipá,2023,25519,46918,21399
25,Cundinamarca,25817,Tocancipá,2024,25737,48318,22581
25,Cundinamarca,25817,Tocancipá,2025,25989,49642,23653
25,Cundinamarca,25817,Tocancipá,2026,26286,50926,24640
25,Cundinamarca,25817,Tocancipá,2027,26630,52204,25574
25,Cundinamarca,25817,Tocancipá,2028,26978,53416,26438
25,Cundinamarca,25817,Tocancipá,2029,27350,54626,27276
25,Cundinamarca,25817,Tocancipá,2030,27747,55818,28071
25,Cundinamarca,25817,Tocancipá,2031,28176,57012,28836
25,Cundinamarca,25817,Tocancipá,2032,28547,58143,29596
25,Cundinamarca,25817,Tocancipá,2033,28929,59262,30333
25,Cundinamarca,25817,Tocancipá,2034,29307,60375,31068
25,Cundinamarca,25817,Tocancipá,2035,29673,61468,31795
25,Cundinamarca,25823,Topaipí,2020,3584,4350,766
25,Cundinamarca,25823,Topaipí,2021,3503,4417,914
25,Cundinamarca,25823,Topaipí,2022,3504,4546,1042
25,Cundinamarca,25823,Topaipí,2023,3536,4704,1168
25,Cundinamarca,25823,Topaipí,2024,3606,4849,1243
25,Cundinamarca,25823,Topaipí,2025,3680,4996,1316
25,Cundinamarca,25823,Topaipí,2026,3769,5144,1375
25,Cundinamarca,25823,Topaipí,2027,3832,5260,1428
25,Cundinamarca,25823,Topaipí,2028,3910,5410,1500
25,Cundinamarca,25823,Topaipí,2029,4001,5551,1550
25,Cundinamarca,25823,Topaipí,2030,4068,5660,1592
25,Cundinamarca,25823,Topaipí,2031,4125,5781,1656
25,Cundinamarca,25823,Topaipí,2032,4215,5909,1694
25,Cundinamarca,25823,Topaipí,2033,4293,6048,1755
25,Cundinamarca,25823,Topaipí,2034,4371,6181,1810
25,Cundinamarca,25823,Topaipí,2035,4447,6303,1856
25,Cundinamarca,25839,Ubalá,2020,6550,8081,1531
25,Cundinamarca,25839,Ubalá,2021,6373,8184,1811
25,Cundinamarca,25839,Ubalá,2022,6384,8448,2064
25,Cundinamarca,25839,Ubalá,2023,6421,8720,2299
25,Cundinamarca,25839,Ubalá,2024,6561,9004,2443
25,Cundinamarca,25839,Ubalá,2025,6699,9257,2558
25,Cundinamarca,25839,Ubalá,2026,6825,9495,2670
25,Cundinamarca,25839,Ubalá,2027,6971,9760,2789
25,Cundinamarca,25839,Ubalá,2028,7104,10003,2899
25,Cundinamarca,25839,Ubalá,2029,7230,10240,3010
25,Cundinamarca,25839,Ubalá,2030,7375,10485,3110
25,Cundinamarca,25839,Ubalá,2031,7514,10731,3217
25,Cundinamarca,25839,Ubalá,2032,7657,10980,3323
25,Cundinamarca,25839,Ubalá,2033,7789,11196,3407
25,Cundinamarca,25839,Ubalá,2034,7919,11432,3513
25,Cundinamarca,25839,Ubalá,2035,8038,11643,3605
25,Cundinamarca,25841,Ubaque,2020,5899,7130,1231
25,Cundinamarca,25841,Ubaque,2021,5811,7271,1460
25,Cundinamarca,25841,Ubaque,2022,5812,7482,1670
25,Cundinamarca,25841,Ubaque,2023,5852,7729,1877
25,Cundinamarca,25841,Ubaque,2024,5962,7971,2009
25,Cundinamarca,25841,Ubaque,2025,6111,8231,2120
25,Cundinamarca,25841,Ubaque,2026,6239,8467,2228
25,Cundinamarca,25841,Ubaque,2027,6375,8689,2314
25,Cundinamarca,25841,Ubaque,2028,6503,8910,2407
25,Cundinamarca,25841,Ubaque,2029,6626,9118,2492
25,Cundinamarca,25841,Ubaque,2030,6773,9363,2590
25,Cundinamarca,25841,Ubaque,2031,6892,9560,2668
25,Cundinamarca,25841,Ubaque,2032,7022,9760,2738
25,Cundinamarca,25841,Ubaque,2033,7157,9983,2826
25,Cundinamarca,25841,Ubaque,2034,7270,10183,2913
25,Cundinamarca,25841,Ubaque,2035,7403,10394,2991
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2020,10488,46062,35574
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2021,10401,47398,36997
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2022,10440,48913,38473
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2023,10516,50581,40065
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2024,10594,52218,41624
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2025,10677,53790,43113
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2026,10765,55305,44540
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2027,10842,56794,45952
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2028,10947,58269,47322
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2029,11109,59774,48665
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2030,11216,61185,49969
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2031,11376,62630,51254
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2032,11528,64048,52520
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2033,11650,65439,53789
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2034,11809,66825,55016
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2035,11914,68170,56256
25,Cundinamarca,25845,Une,2020,3341,7395,4054
25,Cundinamarca,25845,Une,2021,3296,7566,4270
25,Cundinamarca,25845,Une,2022,3306,7808,4502
25,Cundinamarca,25845,Une,2023,3327,8073,4746
25,Cundinamarca,25845,Une,2024,3370,8330,4960
25,Cundinamarca,25845,Une,2025,3406,8569,5163
25,Cundinamarca,25845,Une,2026,3444,8813,5369
25,Cundinamarca,25845,Une,2027,3509,9075,5566
25,Cundinamarca,25845,Une,2028,3557,9307,5750
25,Cundinamarca,25845,Une,2029,3593,9509,5916
25,Cundinamarca,25845,Une,2030,3666,9763,6097
25,Cundinamarca,25845,Une,2031,3706,9986,6280
25,Cundinamarca,25845,Une,2032,3774,10218,6444
25,Cundinamarca,25845,Une,2033,3832,10445,6613
25,Cundinamarca,25845,Une,2034,3859,10645,6786
25,Cundinamarca,25845,Une,2035,3937,10892,6955
25,Cundinamarca,25851,Útica,2020,1900,4511,2611
25,Cundinamarca,25851,Útica,2021,1866,4589,2723
25,Cundinamarca,25851,Útica,2022,1882,4754,2872
25,Cundinamarca,25851,Útica,2023,1900,4906,3006
25,Cundinamarca,25851,Útica,2024,1909,5060,3151
25,Cundinamarca,25851,Útica,2025,1929,5202,3273
25,Cundinamarca,25851,Útica,2026,1959,5367,3408
25,Cundinamarca,25851,Útica,2027,1980,5497,3517
25,Cundinamarca,25851,Útica,2028,2013,5650,3637
25,Cundinamarca,25851,Útica,2029,2026,5786,3760
25,Cundinamarca,25851,Útica,2030,2058,5935,3877
25,Cundinamarca,25851,Útica,2031,2088,6063,3975
25,Cundinamarca,25851,Útica,2032,2111,6191,4080
25,Cundinamarca,25851,Útica,2033,2153,6338,4185
25,Cundinamarca,25851,Útica,2034,2185,6492,4307
25,Cundinamarca,25851,Útica,2035,2195,6600,4405
25,Cundinamarca,25862,Vergara,2020,5905,7208,1303
25,Cundinamarca,25862,Vergara,2021,5790,7321,1531
25,Cundinamarca,25862,Vergara,2022,5800,7559,1759
25,Cundinamarca,25862,Vergara,2023,5832,7805,1973
25,Cundinamarca,25862,Vergara,2024,5960,8050,2090
25,Cundinamarca,25862,Vergara,2025,6091,8304,2213
25,Cundinamarca,25862,Vergara,2026,6209,8520,2311
25,Cundinamarca,25862,Vergara,2027,6328,8744,2416
25,Cundinamarca,25862,Vergara,2028,6471,8966,2495
25,Cundinamarca,25862,Vergara,2029,6611,9204,2593
25,Cundinamarca,25862,Vergara,2030,6723,9395,2672
25,Cundinamarca,25862,Vergara,2031,6852,9634,2782
25,Cundinamarca,25862,Vergara,2032,6997,9854,2857
25,Cundinamarca,25862,Vergara,2033,7110,10051,2941
25,Cundinamarca,25862,Vergara,2034,7229,10255,3026
25,Cundinamarca,25862,Vergara,2035,7368,10478,3110
25,Cundinamarca,25867,Vianí,2020,3045,4654,1609
25,Cundinamarca,25867,Vianí,2021,2990,4738,1748
25,Cundinamarca,25867,Vianí,2022,2996,4887,1891
25,Cundinamarca,25867,Vianí,2023,3034,5078,2044
25,Cundinamarca,25867,Vianí,2024,3068,5231,2163
25,Cundinamarca,25867,Vianí,2025,3140,5380,2240
25,Cundinamarca,25867,Vianí,2026,3204,5552,2348
25,Cundinamarca,25867,Vianí,2027,3250,5702,2452
25,Cundinamarca,25867,Vianí,2028,3306,5841,2535
25,Cundinamarca,25867,Vianí,2029,3348,5982,2634
25,Cundinamarca,25867,Vianí,2030,3414,6130,2716
25,Cundinamarca,25867,Vianí,2031,3474,6265,2791
25,Cundinamarca,25867,Vianí,2032,3542,6403,2861
25,Cundinamarca,25867,Vianí,2033,3582,6551,2969
25,Cundinamarca,25867,Vianí,2034,3653,6686,3033
25,Cundinamarca,25867,Vianí,2035,3695,6807,3112
25,Cundinamarca,25871,Villagómez,2020,1181,1848,667
25,Cundinamarca,25871,Villagómez,2021,1184,1909,725
25,Cundinamarca,25871,Villagómez,2022,1175,1950,775
25,Cundinamarca,25871,Villagómez,2023,1185,2018,833
25,Cundinamarca,25871,Villagómez,2024,1189,2063,874
25,Cundinamarca,25871,Villagómez,2025,1217,2133,916
25,Cundinamarca,25871,Villagómez,2026,1240,2197,957
25,Cundinamarca,25871,Villagómez,2027,1264,2250,986
25,Cundinamarca,25871,Villagómez,2028,1285,2320,1035
25,Cundinamarca,25871,Villagómez,2029,1310,2380,1070
25,Cundinamarca,25871,Villagómez,2030,1325,2437,1112
25,Cundinamarca,25871,Villagómez,2031,1344,2486,1142
25,Cundinamarca,25871,Villagómez,2032,1357,2547,1190
25,Cundinamarca,25871,Villagómez,2033,1389,2590,1201
25,Cundinamarca,25871,Villagómez,2034,1400,2647,1247
25,Cundinamarca,25871,Villagómez,2035,1437,2697,1260
25,Cundinamarca,25873,Villapinzón,2020,11237,18382,7145
25,Cundinamarca,25873,Villapinzón,2021,11083,18810,7727
25,Cundinamarca,25873,Villapinzón,2022,11117,19410,8293
25,Cundinamarca,25873,Villapinzón,2023,11192,20062,8870
25,Cundinamarca,25873,Villapinzón,2024,11397,20735,9338
25,Cundinamarca,25873,Villapinzón,2025,11582,21353,9771
25,Cundinamarca,25873,Villapinzón,2026,11773,21951,10178
25,Cundinamarca,25873,Villapinzón,2027,11959,22544,10585
25,Cundinamarca,25873,Villapinzón,2028,12161,23122,10961
25,Cundinamarca,25873,Villapinzón,2029,12368,23696,11328
25,Cundinamarca,25873,Villapinzón,2030,12587,24282,11695
25,Cundinamarca,25873,Villapinzón,2031,12801,24859,12058
25,Cundinamarca,25873,Villapinzón,2032,13017,25422,12405
25,Cundinamarca,25873,Villapinzón,2033,13220,25983,12763
25,Cundinamarca,25873,Villapinzón,2034,13435,26527,13092
25,Cundinamarca,25873,Villapinzón,2035,13631,27073,13442
25,Cundinamarca,25875,Villeta,2020,8838,28872,20034
25,Cundinamarca,25875,Villeta,2021,8767,29642,20875
25,Cundinamarca,25875,Villeta,2022,8798,30605,21807
25,Cundinamarca,25875,Villeta,2023,8857,31632,22775
25,Cundinamarca,25875,Villeta,2024,8939,32655,23716
25,Cundinamarca,25875,Villeta,2025,9016,33643,24627
25,Cundinamarca,25875,Villeta,2026,9102,34596,25494
25,Cundinamarca,25875,Villeta,2027,9218,35553,26335
25,Cundinamarca,25875,Villeta,2028,9300,36480,27180
25,Cundinamarca,25875,Villeta,2029,9434,37418,27984
25,Cundinamarca,25875,Villeta,2030,9540,38322,28782
25,Cundinamarca,25875,Villeta,2031,9693,39216,29523
25,Cundinamarca,25875,Villeta,2032,9815,40119,30304
25,Cundinamarca,25875,Villeta,2033,9959,41019,31060
25,Cundinamarca,25875,Villeta,2034,10085,41887,31802
25,Cundinamarca,25875,Villeta,2035,10196,42736,32540
25,Cundinamarca,25878,Viotá,2020,9313,14040,4727
25,Cundinamarca,25878,Viotá,2021,9149,14289,5140
25,Cundinamarca,25878,Viotá,2022,9163,14746,5583
25,Cundinamarca,25878,Viotá,2023,9238,15255,6017
25,Cundinamarca,25878,Viotá,2024,9402,15739,6337
25,Cundinamarca,25878,Viotá,2025,9567,16218,6651
25,Cundinamarca,25878,Viotá,2026,9743,16672,6929
25,Cundinamarca,25878,Viotá,2027,9914,17125,7211
25,Cundinamarca,25878,Viotá,2028,10103,17594,7491
25,Cundinamarca,25878,Viotá,2029,10249,18002,7753
25,Cundinamarca,25878,Viotá,2030,10449,18444,7995
25,Cundinamarca,25878,Viotá,2031,10621,18872,8251
25,Cundinamarca,25878,Viotá,2032,10824,19295,8471
25,Cundinamarca,25878,Viotá,2033,10977,19712,8735
25,Cundinamarca,25878,Viotá,2034,11142,20122,8980
25,Cundinamarca,25878,Viotá,2035,11319,20533,9214
25,Cundinamarca,25885,Yacopí,2020,9702,12936,3234
25,Cundinamarca,25885,Yacopí,2021,9487,13124,3637
25,Cundinamarca,25885,Yacopí,2022,9518,13536,4018
25,Cundinamarca,25885,Yacopí,2023,9576,13995,4419
25,Cundinamarca,25885,Yacopí,2024,9751,14440,4689
25,Cundinamarca,25885,Yacopí,2025,9944,14856,4912
25,Cundinamarca,25885,Yacopí,2026,10128,15281,5153
25,Cundinamarca,25885,Yacopí,2027,10308,15669,5361
25,Cundinamarca,25885,Yacopí,2028,10514,16065,5551
25,Cundinamarca,25885,Yacopí,2029,10726,16477,5751
25,Cundinamarca,25885,Yacopí,2030,10929,16870,5941
25,Cundinamarca,25885,Yacopí,2031,11128,17257,6129
25,Cundinamarca,25885,Yacopí,2032,11321,17637,6316
25,Cundinamarca,25885,Yacopí,2033,11508,18007,6499
25,Cundinamarca,25885,Yacopí,2034,11701,18369,6668
25,Cundinamarca,25885,Yacopí,2035,11882,18754,6872
25,Cundinamarca,25898,Zipacón,2020,3611,4990,1379
25,Cundinamarca,25898,Zipacón,2021,3573,5121,1548
25,Cundinamarca,25898,Zipacón,2022,3579,5282,1703
25,Cundinamarca,25898,Zipacón,2023,3601,5445,1844
25,Cundinamarca,25898,Zipacón,2024,3668,5615,1947
25,Cundinamarca,25898,Zipacón,2025,3730,5782,2052
25,Cundinamarca,25898,Zipacón,2026,3816,5958,2142
25,Cundinamarca,25898,Zipacón,2027,3879,6114,2235
25,Cundinamarca,25898,Zipacón,2028,3945,6268,2323
25,Cundinamarca,25898,Zipacón,2029,4021,6422,2401
25,Cundinamarca,25898,Zipacón,2030,4093,6571,2478
25,Cundinamarca,25898,Zipacón,2031,4174,6730,2556
25,Cundinamarca,25898,Zipacón,2032,4252,6886,2634
25,Cundinamarca,25898,Zipacón,2033,4329,7040,2711
25,Cundinamarca,25898,Zipacón,2034,4406,7205,2799
25,Cundinamarca,25898,Zipacón,2035,4474,7330,2856
25,Cundinamarca,25899,Zipaquirá,2020,23588,141555,117967
25,Cundinamarca,25899,Zipaquirá,2021,23439,145842,122403
25,Cundinamarca,25899,Zipaquirá,2022,23499,150507,127008
25,Cundinamarca,25899,Zipaquirá,2023,23676,155618,131942
25,Cundinamarca,25899,Zipaquirá,2024,23850,160629,136779
25,Cundinamarca,25899,Zipaquirá,2025,24011,165473,141462
25,Cundinamarca,25899,Zipaquirá,2026,24177,170147,145970
25,Cundinamarca,25899,Zipaquirá,2027,24386,174758,150372
25,Cundinamarca,25899,Zipaquirá,2028,24610,179315,154705
25,Cundinamarca,25899,Zipaquirá,2029,24858,183807,158949
25,Cundinamarca,25899,Zipaquirá,2030,25142,188253,163111
25,Cundinamarca,25899,Zipaquirá,2031,25471,192656,167185
25,Cundinamarca,25899,Zipaquirá,2032,25774,197014,171240
25,Cundinamarca,25899,Zipaquirá,2033,26072,201318,175246
25,Cundinamarca,25899,Zipaquirá,2034,26370,205555,179185
25,Cundinamarca,25899,Zipaquirá,2035,26662,209745,183083
27,Chocó,27001,Quibdó,2020,19017,134959,115942
27,Chocó,27001,Quibdó,2021,19514,137257,117743
27,Chocó,27001,Quibdó,2022,20007,139740,119733
27,Chocó,27001,Quibdó,2023,20514,142184,121670
27,Chocó,27001,Quibdó,2024,21110,144610,123500
27,Chocó,27001,Quibdó,2025,21715,146875,125160
27,Chocó,27001,Quibdó,2026,22313,148945,126632
27,Chocó,27001,Quibdó,2027,22882,150886,128004
27,Chocó,27001,Quibdó,2028,23437,152841,129404
27,Chocó,27001,Quibdó,2029,23948,154682,130734
27,Chocó,27001,Quibdó,2030,24464,156484,132020
27,Chocó,27001,Quibdó,2031,24957,158173,133216
27,Chocó,27001,Quibdó,2032,25453,159855,134402
27,Chocó,27001,Quibdó,2033,25961,161497,135536
27,Chocó,27001,Quibdó,2034,26479,163090,136611
27,Chocó,27001,Quibdó,2035,26978,164535,137557
27,Chocó,27006,Acandí,2020,7950,14724,6774
27,Chocó,27006,Acandí,2021,8156,14993,6837
27,Chocó,27006,Acandí,2022,8384,15310,6926
27,Chocó,27006,Acandí,2023,8622,15604,6982
27,Chocó,27006,Acandí,2024,8819,15868,7049
27,Chocó,27006,Acandí,2025,9027,16096,7069
27,Chocó,27006,Acandí,2026,9233,16354,7121
27,Chocó,27006,Acandí,2027,9416,16606,7190
27,Chocó,27006,Acandí,2028,9605,16814,7209
27,Chocó,27006,Acandí,2029,9769,17027,7258
27,Chocó,27006,Acandí,2030,9937,17239,7302
27,Chocó,27006,Acandí,2031,10096,17436,7340
27,Chocó,27006,Acandí,2032,10267,17649,7382
27,Chocó,27006,Acandí,2033,10431,17825,7394
27,Chocó,27006,Acandí,2034,10594,17999,7405
27,Chocó,27006,Acandí,2035,10759,18207,7448
27,Chocó,27025,Alto Baudó,2020,25370,29054,3684
27,Chocó,27025,Alto Baudó,2021,26093,29662,3569
27,Chocó,27025,Alto Baudó,2022,26761,30172,3411
27,Chocó,27025,Alto Baudó,2023,27463,30748,3285
27,Chocó,27025,Alto Baudó,2024,27993,31267,3274
27,Chocó,27025,Alto Baudó,2025,28482,31745,3263
27,Chocó,27025,Alto Baudó,2026,28912,32170,3258
27,Chocó,27025,Alto Baudó,2027,29365,32634,3269
27,Chocó,27025,Alto Baudó,2028,29782,33045,3263
27,Chocó,27025,Alto Baudó,2029,30162,33438,3276
27,Chocó,27025,Alto Baudó,2030,30539,33812,3273
27,Chocó,27025,Alto Baudó,2031,30942,34226,3284
27,Chocó,27025,Alto Baudó,2032,31286,34576,3290
27,Chocó,27025,Alto Baudó,2033,31632,34920,3288
27,Chocó,27025,Alto Baudó,2034,31946,35250,3304
27,Chocó,27025,Alto Baudó,2035,32307,35612,3305
27,Chocó,27050,Atrato,2020,3358,6358,3000
27,Chocó,27050,Atrato,2021,3448,6483,3035
27,Chocó,27050,Atrato,2022,3543,6616,3073
27,Chocó,27050,Atrato,2023,3628,6724,3096
27,Chocó,27050,Atrato,2024,3721,6841,3120
27,Chocó,27050,Atrato,2025,3819,6962,3143
27,Chocó,27050,Atrato,2026,3896,7073,3177
27,Chocó,27050,Atrato,2027,3975,7171,3196
27,Chocó,27050,Atrato,2028,4052,7256,3204
27,Chocó,27050,Atrato,2029,4123,7349,3226
27,Chocó,27050,Atrato,2030,4200,7444,3244
27,Chocó,27050,Atrato,2031,4265,7527,3262
27,Chocó,27050,Atrato,2032,4343,7619,3276
27,Chocó,27050,Atrato,2033,4398,7703,3305
27,Chocó,27050,Atrato,2034,4456,7776,3320
27,Chocó,27050,Atrato,2035,4522,7853,3331
27,Chocó,27073,Bagadó,2020,8758,11235,2477
27,Chocó,27073,Bagadó,2021,8848,11272,2424
27,Chocó,27073,Bagadó,2022,9042,11433,2391
27,Chocó,27073,Bagadó,2023,9326,11704,2378
27,Chocó,27073,Bagadó,2024,9499,11843,2344
27,Chocó,27073,Bagadó,2025,9650,11959,2309
27,Chocó,27073,Bagadó,2026,9817,12076,2259
27,Chocó,27073,Bagadó,2027,10069,12303,2234
27,Chocó,27073,Bagadó,2028,10205,12398,2193
27,Chocó,27073,Bagadó,2029,10358,12503,2145
27,Chocó,27073,Bagadó,2030,10478,12571,2093
27,Chocó,27073,Bagadó,2031,10702,12790,2088
27,Chocó,27073,Bagadó,2032,10815,12853,2038
27,Chocó,27073,Bagadó,2033,10929,12934,2005
27,Chocó,27073,Bagadó,2034,11048,13006,1958
27,Chocó,27073,Bagadó,2035,11261,13194,1933
27,Chocó,27075,Bahía Solano,2020,4222,10663,6441
27,Chocó,27075,Bahía Solano,2021,4347,10881,6534
27,Chocó,27075,Bahía Solano,2022,4455,11082,6627
27,Chocó,27075,Bahía Solano,2023,4575,11291,6716
27,Chocó,27075,Bahía Solano,2024,4674,11477,6803
27,Chocó,27075,Bahía Solano,2025,4786,11671,6885
27,Chocó,27075,Bahía Solano,2026,4882,11841,6959
27,Chocó,27075,Bahía Solano,2027,4957,12024,7067
27,Chocó,27075,Bahía Solano,2028,5043,12178,7135
27,Chocó,27075,Bahía Solano,2029,5111,12323,7212
27,Chocó,27075,Bahía Solano,2030,5178,12503,7325
27,Chocó,27075,Bahía Solano,2031,5242,12648,7406
27,Chocó,27075,Bahía Solano,2032,5270,12778,7508
27,Chocó,27075,Bahía Solano,2033,5317,12909,7592
27,Chocó,27075,Bahía Solano,2034,5345,13046,7701
27,Chocó,27075,Bahía Solano,2035,5372,13183,7811
27,Chocó,27077,Bajo Baudó,2020,24284,31444,7160
