cod_dpto,dpto_nombre,cod_mun,mun_nombre,ano,mes,total_extorsion,total_homicidio,total_hurto,total_terrorismo,incautaciones_total,cantidad_total_kg,poblacion_total
11,BOGOTA D.C.,11001,BOGOTA D.C.,2020,9,127,105.0,6742.0,7.0,295.0,513332.3,7732161
11,BOGOTA D.C.,11001,BOGOTA D.C.,2020,10,177,83.0,7632.0,2.0,328.0,596212.3,7732161
11,BOGOTA D.C.,11001,BOGOTA D.C.,2020,11,308,86.0,7470.0,0.0,278.0,513565.7,7732161
11,BOGOTA D.C.,11001,BOGOTA D.C.,2020,12,211,107.0,8157.0,0.0,165.0,428593.8,7732161
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,1,110,76.0,6719.0,0.0,355.0,1620047.4,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,2,114,77.0,7665.0,1.0,585.0,589126.21,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,3,104,75.0,8927.0,1.0,599.0,676172.6,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,4,128,85.0,7176.0,2.0,332.0,282694.0,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,5,126,117.0,8839.0,6.0,246.0,2661081.0,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,6,111,119.0,9017.0,4.0,211.0,2448384.0,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,7,153,103.0,9994.0,0.0,290.0,4816702.5600000005,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,8,150,101.0,9740.0,3.0,363.0,2309072.1,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,9,194,86.0,9463.0,0.0,418.0,607403.7000000001,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,10,195,101.0,10679.0,3.0,372.0,330299.2,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,11,167,89.0,11013.0,1.0,315.0,204820.8,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2021,12,169,97.0,10196.0,2.0,218.0,335007.2,7823334
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,1,73,74.0,8812.0,0.0,512.0,4981558.8,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,2,87,66.0,9081.0,0.0,628.0,695035.02,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,3,127,73.0,11359.0,3.0,760.0,1600537.1,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,4,133,92.0,9835.0,1.0,374.0,303896.3,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,5,111,103.0,9271.0,0.0,711.0,232960.1,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,6,102,70.0,8862.0,0.0,776.0,1286808.2,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,7,91,93.0,9276.0,0.0,541.0,1421310.2,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,8,98,87.0,11923.0,0.0,502.0,7749385.6,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,9,126,87.0,15039.0,0.0,463.0,646125.8,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,10,129,99.0,16098.0,1.0,549.0,215258.9,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,11,116,71.0,14025.0,0.0,412.0,718150.1,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2022,12,143,102.0,13576.0,1.0,260.0,1933684.3,7873316
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,1,76,94.0,12367.0,1.0,692.0,4495345.6,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,2,113,78.0,12231.0,2.0,979.0,747307.22,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,3,103,85.0,14729.0,1.0,684.0,1275848.2,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,4,98,92.0,13061.0,1.0,464.0,326318.9,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,5,128,103.0,14018.0,1.0,569.0,366310.2,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,6,109,91.0,13239.0,1.0,606.0,484154.60000000003,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,7,124,90.0,13031.0,1.0,632.0,269464.3,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,8,116,79.0,14147.0,0.0,688.0,1270033.6,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,9,125,97.0,13664.0,4.0,608.0,720669.9,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,10,149,76.0,13477.0,1.0,508.0,791631.6,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,11,213,94.0,12684.0,2.0,344.0,1267998.2,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2023,12,173,105.0,12097.0,0.0,166.0,211941.5,7907281
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,1,131,70.0,11424.0,2.0,460.0,863966.7,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,2,167,89.0,11350.0,1.0,706.0,678432.4,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,3,224,84.0,9901.0,1.0,615.0,527586.2,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,4,225,115.0,11970.0,3.0,736.0,615254.6,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,5,233,90.0,11607.0,2.0,760.0,1492213.2,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,6,181,84.0,9147.0,1.0,657.0,741207.37,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,7,222,110.0,10055.0,6.0,611.0,840185.7,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,8,245,105.0,10742.0,6.0,383.0,482979.5,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,9,228,129.0,10899.0,6.0,706.0,587859.8,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,10,250,103.0,11851.0,7.0,790.0,1673363.5999999999,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,11,264,120.0,12127.0,0.0,477.0,253850.95,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2024,12,271,115.0,9431.0,0.0,201.0,454566.0,7929539
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,1,168,98.0,9723.0,3.0,428.0,2757238.54,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,2,163,78.0,11260.0,2.0,646.0,469294.7,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,3,168,104.0,11619.0,4.0,764.0,616866.7,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,4,162,102.0,11631.0,4.0,602.0,1493729.5,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,5,176,103.0,9756.0,3.0,975.0,2908042.1,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,6,246,99.0,10746.0,3.0,893.0,445698.1,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,7,181,101.0,11829.0,2.0,882.0,1116253.6,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,8,222,110.0,11245.0,5.0,579.0,2563409.0,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,9,203,83.0,11822.0,2.0,569.0,435495.8,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,10,217,99.0,12724.0,2.0,569.0,449833.6,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,11,197,96.0,5577.0,3.0,0.0,0.0,7937898
11,BOGOTA D.C.,11001,BOGOTA D.C.,2025,12,3,100.0,5432.0,0.0,0.0,0.0,7937898
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,1,15,14.0,616.0,0.0,165.0,697578.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,2,6,13.0,408.0,0.0,141.0,3502221.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,3,7,17.0,272.0,0.0,109.0,32893.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,4,10,24.0,125.0,0.0,24.0,36878.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,5,9,8.0,198.0,0.0,46.0,132069.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,6,9,17.0,236.0,0.0,69.0,11454243.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,7,18,20.0,338.0,0.0,112.0,528307.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,8,16,16.0,332.0,0.0,128.0,813658.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,9,6,17.0,330.0,0.0,113.0,1190958.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,10,10,18.0,369.0,0.0,71.0,359634.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,11,11,23.0,364.0,0.0,78.0,1920837.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2020,12,13,23.0,445.0,0.0,42.0,565198.0,1017616
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,1,7,20.0,439.0,0.0,143.0,3936708.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,2,11,11.0,374.0,0.0,218.0,695840.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,3,8,15.0,465.0,0.0,198.0,990460.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,4,11,10.0,415.0,0.0,110.0,1157280.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,5,6,24.0,399.0,1.0,144.0,2758732.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,6,6,14.0,377.0,0.0,126.0,475993.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,7,14,18.0,410.0,0.0,128.0,2685426.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,8,14,23.0,463.0,0.0,108.0,3541581.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,9,13,18.0,435.0,1.0,84.0,3896072.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,10,20,19.0,496.0,0.0,62.0,3583399.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,11,11,14.0,567.0,0.0,31.0,380770.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2021,12,14,30.0,535.0,1.0,31.0,793060.0,1032133
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,1,14,36.0,502.0,0.0,108.0,9707150.9,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,2,19,23.0,417.0,1.0,85.0,1574270.9,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,3,18,34.0,511.0,0.0,121.0,5600503.0,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,4,29,28.0,464.0,0.0,58.0,6209967.0,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,5,22,34.0,411.0,0.0,102.0,15926843.0,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,6,29,24.0,429.0,0.0,96.0,2716300.0,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,7,26,25.0,433.0,2.0,73.0,4163522.0,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,8,32,39.0,616.0,0.0,103.0,7422280.0,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,9,23,25.0,629.0,0.0,84.0,1189879.1,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,10,19,34.0,717.0,0.0,75.0,914784.4,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,11,38,27.0,602.0,0.0,51.0,1388601.6,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2022,12,39,37.0,649.0,0.0,32.0,3678420.0,1043185
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,1,2,30.0,755.0,1.0,136.0,868817.0,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,2,7,30.0,577.0,1.0,153.0,2541278.0,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,3,4,28.0,726.0,1.0,143.0,7145465.0,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,4,5,33.0,669.0,0.0,53.0,2282598.1,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,5,4,28.0,731.0,0.0,105.0,997169.9,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,6,7,36.0,689.0,0.0,102.0,3812342.2,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,7,6,48.0,627.0,0.0,116.0,3734418.6,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,8,6,27.0,590.0,0.0,139.0,30637798.2,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,9,20,17.0,598.0,0.0,123.0,3373255.5,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,10,22,25.0,655.0,0.0,131.0,4103269.9,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,11,28,33.0,729.0,0.0,78.0,2255573.6,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2023,12,23,33.0,658.0,0.0,45.0,4185586.6,1052015
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,1,16,38.0,753.0,0.0,108.0,1411137.5,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,2,17,27.0,577.0,0.0,195.0,2071305.6,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,3,13,33.0,576.0,0.0,216.0,6479891.0,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,4,11,29.0,546.0,0.0,204.0,6725194.899999999,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,5,10,32.0,491.0,0.0,167.0,4062131.1,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,6,10,25.0,522.0,0.0,193.0,1253269.5999999999,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,7,13,40.0,584.0,0.0,133.0,4175383.6,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,8,18,45.0,644.0,0.0,53.0,3598349.8000000003,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,9,13,29.0,606.0,0.0,115.0,5013194.2,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,10,20,25.0,681.0,0.0,114.0,14811974.5,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,11,19,35.0,736.0,0.0,89.0,10350463.2,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2024,12,37,23.0,533.0,0.0,40.0,1418451.9,1059626
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,1,14,29.0,690.0,0.0,258.0,7649228.8,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,2,19,29.0,529.0,0.0,242.0,3294627.2,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,3,11,27.0,598.0,0.0,339.0,7509607.3,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,4,21,22.0,669.0,0.0,160.0,1748914.9,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,5,34,25.0,710.0,0.0,183.0,2399987.8,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,6,35,37.0,494.0,0.0,287.0,834612.7999999999,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,7,36,32.0,390.0,0.0,270.0,13590121.2,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,8,41,43.0,364.0,0.0,232.0,6907547.0,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,9,34,25.0,343.0,0.0,162.0,2749221.4,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,10,26,26.0,450.0,0.0,102.0,1496538.2,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,11,21,30.0,584.0,0.0,0.0,0.0,1065881
13,BOLIVAR,13001,CARTAGENA DE INDIAS,2025,12,2,34.0,672.0,0.0,0.0,0.0,1065881
13,BOLIVAR,13006,ACHI,2020,11,1,0.0,0.0,0.0,0.0,0.0,25800
13,BOLIVAR,13006,ACHI,2021,2,1,0.0,1.0,0.0,0.0,0.0,26361
13,BOLIVAR,13006,ACHI,2022,6,1,0.0,0.0,0.0,0.0,0.0,26741
13,BOLIVAR,13006,ACHI,2022,7,1,0.0,1.0,0.0,1.0,288.0,26741
13,BOLIVAR,13006,ACHI,2023,8,2,0.0,0.0,0.0,0.0,0.0,26995
13,BOLIVAR,13006,ACHI,2023,9,1,0.0,0.0,0.0,0.0,0.0,26995
13,BOLIVAR,13006,ACHI,2023,10,1,0.0,0.0,0.0,0.0,0.0,26995
13,BOLIVAR,13006,ACHI,2025,5,1,0.0,0.0,0.0,0.0,0.0,27510
13,BOLIVAR,13006,ACHI,2025,8,1,0.0,0.0,0.0,0.0,0.0,27510
13,BOLIVAR,13006,ACHI,2025,9,1,1.0,0.0,0.0,0.0,0.0,27510
13,BOLIVAR,13006,ACHI,2025,10,1,0.0,0.0,0.0,0.0,0.0,27510
13,BOLIVAR,13006,ACHI,2025,11,1,0.0,0.0,0.0,0.0,0.0,27510
13,BOLIVAR,13030,ALTOS DEL ROSARIO,2020,10,1,1.0,0.0,0.0,0.0,0.0,11596
13,BOLIVAR,13030,ALTOS DEL ROSARIO,2021,8,1,0.0,0.0,0.0,0.0,0.0,11832
13,BOLIVAR,13030,ALTOS DEL ROSARIO,2022,1,1,0.0,0.0,0.0,0.0,0.0,11953
13,BOLIVAR,13030,ALTOS DEL ROSARIO,2022,6,1,0.0,0.0,0.0,1.0,45.0,11953
13,BOLIVAR,13030,ALTOS DEL ROSARIO,2022,10,1,0.0,0.0,0.0,0.0,0.0,11953
13,BOLIVAR,13030,ALTOS DEL ROSARIO,2025,10,1,0.0,0.0,0.0,0.0,0.0,12279
13,BOLIVAR,13042,ARENAL,2020,9,1,0.0,0.0,0.0,0.0,0.0,7663
13,BOLIVAR,13042,ARENAL,2022,8,1,1.0,1.0,0.0,0.0,0.0,7853
13,BOLIVAR,13042,ARENAL,2023,11,2,1.0,0.0,0.0,0.0,0.0,7937
13,BOLIVAR,13042,ARENAL,2024,3,1,0.0,0.0,0.0,1.0,22.0,8004
13,BOLIVAR,13042,ARENAL,2024,11,1,0.0,1.0,0.0,0.0,0.0,8004
13,BOLIVAR,13042,ARENAL,2025,10,2,0.0,1.0,0.0,0.0,0.0,8051
13,BOLIVAR,13052,ARJONA,2020,3,1,1.0,9.0,0.0,11.0,2500.2,72839
13,BOLIVAR,13052,ARJONA,2020,8,1,1.0,12.0,0.0,14.0,1225.9,72839
13,BOLIVAR,13052,ARJONA,2020,10,1,1.0,13.0,0.0,2.0,45.0,72839
13,BOLIVAR,13052,ARJONA,2020,12,2,3.0,21.0,0.0,0.0,0.0,72839
13,BOLIVAR,13052,ARJONA,2021,1,1,2.0,7.0,0.0,7.0,18096.0,73980
13,BOLIVAR,13052,ARJONA,2021,2,1,0.0,8.0,0.0,17.0,1813.5,73980
13,BOLIVAR,13052,ARJONA,2021,7,1,1.0,4.0,0.0,9.0,882.0,73980
13,BOLIVAR,13052,ARJONA,2021,8,2,1.0,7.0,0.0,4.0,22.5,73980
13,BOLIVAR,13052,ARJONA,2021,9,1,0.0,6.0,0.0,2.0,5016.2,73980
13,BOLIVAR,13052,ARJONA,2021,10,5,1.0,10.0,0.0,2.0,21.8,73980
13,BOLIVAR,13052,ARJONA,2021,11,2,0.0,14.0,0.0,0.0,0.0,73980
13,BOLIVAR,13052,ARJONA,2022,3,1,0.0,17.0,0.0,2.0,9254.0,74773
13,BOLIVAR,13052,ARJONA,2022,5,4,0.0,10.0,0.0,8.0,305.7,74773
13,BOLIVAR,13052,ARJONA,2022,6,1,1.0,10.0,0.0,15.0,393.6,74773
13,BOLIVAR,13052,ARJONA,2022,7,2,3.0,8.0,0.0,3.0,61.3,74773
13,BOLIVAR,13052,ARJONA,2022,8,1,1.0,9.0,0.0,14.0,2337.6,74773
13,BOLIVAR,13052,ARJONA,2022,9,2,1.0,14.0,0.0,14.0,3445.8999999999996,74773
13,BOLIVAR,13052,ARJONA,2022,11,1,0.0,8.0,0.0,2.0,87.0,74773
13,BOLIVAR,13052,ARJONA,2022,12,3,2.0,11.0,0.0,5.0,371.0,74773
13,BOLIVAR,13052,ARJONA,2023,1,1,2.0,7.0,0.0,7.0,228.0,75429
13,BOLIVAR,13052,ARJONA,2023,4,1,0.0,9.0,0.0,11.0,328145.06,75429
13,BOLIVAR,13052,ARJONA,2023,7,1,2.0,10.0,0.0,20.0,535.0,75429
13,BOLIVAR,13052,ARJONA,2023,9,2,3.0,10.0,0.0,5.0,1008.0,75429
13,BOLIVAR,13052,ARJONA,2023,10,2,5.0,5.0,0.0,3.0,50230.0,75429
13,BOLIVAR,13052,ARJONA,2024,4,1,0.0,4.0,0.0,18.0,2699.9,75995
13,BOLIVAR,13052,ARJONA,2024,6,1,0.0,1.0,0.0,12.0,610.1,75995
13,BOLIVAR,13052,ARJONA,2024,10,1,0.0,9.0,0.0,2.0,30.0,75995
13,BOLIVAR,13052,ARJONA,2024,11,2,4.0,3.0,0.0,3.0,37.0,75995
13,BOLIVAR,13052,ARJONA,2024,12,1,3.0,3.0,0.0,2.0,45.0,75995
13,BOLIVAR,13052,ARJONA,2025,6,5,3.0,4.0,0.0,16.0,663.3,76455
13,BOLIVAR,13052,ARJONA,2025,8,2,2.0,4.0,0.0,8.0,306.0,76455
13,BOLIVAR,13052,ARJONA,2025,11,1,3.0,11.0,0.0,0.0,0.0,76455
13,BOLIVAR,13062,ARROYOHONDO,2022,3,1,0.0,0.0,0.0,1.0,10.4,8694
13,BOLIVAR,13062,ARROYOHONDO,2022,10,1,0.0,0.0,0.0,0.0,0.0,8694
13,BOLIVAR,13062,ARROYOHONDO,2023,8,1,0.0,0.0,0.0,0.0,0.0,8762
13,BOLIVAR,13062,ARROYOHONDO,2023,9,1,0.0,1.0,0.0,0.0,0.0,8762
13,BOLIVAR,13062,ARROYOHONDO,2023,10,1,0.0,1.0,0.0,0.0,0.0,8762
13,BOLIVAR,13062,ARROYOHONDO,2023,11,1,0.0,0.0,0.0,0.0,0.0,8762
13,BOLIVAR,13062,ARROYOHONDO,2023,12,1,0.0,0.0,0.0,0.0,0.0,8762
13,BOLIVAR,13074,BARRANCO DE LOBA,2020,11,1,1.0,1.0,0.0,0.0,0.0,15557
13,BOLIVAR,13074,BARRANCO DE LOBA,2022,4,2,0.0,1.0,0.0,0.0,0.0,15988
13,BOLIVAR,13074,BARRANCO DE LOBA,2022,12,2,0.0,0.0,0.0,0.0,0.0,15988
13,BOLIVAR,13074,BARRANCO DE LOBA,2023,4,1,0.0,1.0,0.0,0.0,0.0,16181
13,BOLIVAR,13074,BARRANCO DE LOBA,2023,6,1,0.0,0.0,0.0,0.0,0.0,16181
13,BOLIVAR,13074,BARRANCO DE LOBA,2023,7,1,1.0,0.0,0.0,0.0,0.0,16181
13,BOLIVAR,13074,BARRANCO DE LOBA,2024,4,1,0.0,0.0,0.0,0.0,0.0,16337
13,BOLIVAR,13074,BARRANCO DE LOBA,2024,7,2,1.0,1.0,0.0,2.0,41.0,16337
13,BOLIVAR,13074,BARRANCO DE LOBA,2024,11,1,0.0,0.0,0.0,0.0,0.0,16337
13,BOLIVAR,13074,BARRANCO DE LOBA,2025,8,1,0.0,0.0,0.0,0.0,0.0,16421
13,BOLIVAR,13140,CALAMAR,2020,11,1,0.0,3.0,0.0,1.0,1.0,23607
13,BOLIVAR,13140,CALAMAR,2021,6,1,0.0,1.0,0.0,1.0,22.3,24034
13,BOLIVAR,13140,CALAMAR,2023,5,1,1.0,1.0,0.0,3.0,21.0,24575
13,BOLIVAR,13140,CALAMAR,2023,11,2,0.0,0.0,0.0,0.0,0.0,24575
13,BOLIVAR,13140,CALAMAR,2025,4,1,0.0,0.0,0.0,2.0,22.0,24982
13,BOLIVAR,13160,CANTAGALLO,2020,1,1,0.0,2.0,0.0,0.0,0.0,8694
13,BOLIVAR,13160,CANTAGALLO,2020,8,1,0.0,0.0,4.0,0.0,0.0,8694
13,BOLIVAR,13160,CANTAGALLO,2021,4,2,1.0,2.0,0.0,1.0,110.0,8852
13,BOLIVAR,13160,CANTAGALLO,2021,5,1,1.0,1.0,0.0,8.0,385192.0,8852
13,BOLIVAR,13160,CANTAGALLO,2022,10,1,0.0,0.0,0.0,0.0,0.0,8937
13,BOLIVAR,13160,CANTAGALLO,2023,7,1,0.0,0.0,0.0,1.0,94.0,9019
13,BOLIVAR,13160,CANTAGALLO,2023,8,1,0.0,2.0,0.0,0.0,0.0,9019
13,BOLIVAR,13160,CANTAGALLO,2023,9,1,0.0,2.0,0.0,0.0,0.0,9019
13,BOLIVAR,13160,CANTAGALLO,2023,12,1,0.0,0.0,0.0,0.0,0.0,9019
13,BOLIVAR,13160,CANTAGALLO,2024,10,1,1.0,1.0,0.0,0.0,0.0,9101
13,BOLIVAR,13160,CANTAGALLO,2024,11,2,0.0,2.0,0.0,0.0,0.0,9101
13,BOLIVAR,13160,CANTAGALLO,2025,9,1,0.0,2.0,0.0,0.0,0.0,9148
13,BOLIVAR,13160,CANTAGALLO,2025,10,1,0.0,0.0,0.0,0.0,0.0,9148
13,BOLIVAR,13188,CICUCO,2022,4,1,0.0,0.0,0.0,0.0,0.0,14555
13,BOLIVAR,13188,CICUCO,2023,11,1,0.0,1.0,0.0,0.0,0.0,14652
13,BOLIVAR,13188,CICUCO,2024,12,1,0.0,0.0,0.0,0.0,0.0,14761
13,BOLIVAR,13212,CORDOBA,2022,7,1,0.0,0.0,0.0,1.0,10.0,17228
13,BOLIVAR,13212,CORDOBA,2022,12,1,0.0,2.0,0.0,1.0,54.5,17228
13,BOLIVAR,13212,CORDOBA,2024,4,1,0.0,0.0,0.0,1.0,24.0,17565
13,BOLIVAR,13212,CORDOBA,2024,8,1,0.0,0.0,0.0,0.0,0.0,17565
13,BOLIVAR,13212,CORDOBA,2024,11,1,0.0,1.0,0.0,0.0,0.0,17565
13,BOLIVAR,13212,CORDOBA,2025,2,1,1.0,0.0,0.0,10.0,273.7,17685
13,BOLIVAR,13212,CORDOBA,2025,4,1,0.0,0.0,0.0,4.0,51.6,17685
13,BOLIVAR,13212,CORDOBA,2025,5,1,0.0,0.0,0.0,5.0,100.8,17685
13,BOLIVAR,13222,CLEMENCIA,2022,2,1,0.0,2.0,0.0,0.0,0.0,15912
13,BOLIVAR,13222,CLEMENCIA,2022,5,1,0.0,0.0,0.0,0.0,0.0,15912
13,BOLIVAR,13222,CLEMENCIA,2023,1,1,0.0,1.0,0.0,4.0,358.4,16081
13,BOLIVAR,13222,CLEMENCIA,2023,11,1,0.0,0.0,0.0,2.0,71.6,16081
13,BOLIVAR,13222,CLEMENCIA,2024,3,1,0.0,0.0,0.0,4.0,29.7,16224
13,BOLIVAR,13222,CLEMENCIA,2024,9,1,0.0,0.0,0.0,0.0,0.0,16224
13,BOLIVAR,13222,CLEMENCIA,2025,8,1,0.0,0.0,0.0,1.0,11830.0,16365
13,BOLIVAR,13244,EL CARMEN DE BOLIVAR,2020,5,1,1.0,1.0,0.0,2.0,180.3,73278
