COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,AÑO,CANTIDAD_EXTORSION,PROMEDIO_EXTORSION,CANTIDAD_SUBVERSIVAS,PROMEDIO_SUBVERSIVAS,COD_DPTO,COD_DPTO-MPIO,Total,COBERTURA 2G,COBERTURA 3G,COBERTUTA 4G
5,ANTIOQUIA,5034,ANDES,2022,9.0,1.0,0.0,0.0,5,5034,45394,1.0,1.0,1.0
5,ANTIOQUIA,5034,ANDES,2023,11.0,1.1,0.0,0.0,5,5034,45796,1.0,1.0,1.0
5,ANTIOQUIA,5034,ANDES,2024,13.0,1.0,0.0,0.0,5,5034,46183,0.0,0.0,0.0
5,ANTIOQUIA,5036,ANGELOPOLIS,2018,2.0,1.0,0.0,0.0,5,5036,5756,1.0,1.0,0.0
5,ANTIOQUIA,5036,ANGELOPOLIS,2020,2.0,1.0,0.0,0.0,5,5036,5905,1.0,1.0,0.0
5,ANTIOQUIA,5036,ANGELOPOLIS,2021,4.0,1.0,0.0,0.0,5,5036,5963,1.0,1.0,1.0
5,ANTIOQUIA,5036,ANGELOPOLIS,2022,4.0,1.0,0.0,0.0,5,5036,6010,1.0,1.0,1.0
5,ANTIOQUIA,5036,ANGELOPOLIS,2023,2.0,1.0,0.0,0.0,5,5036,6082,1.0,1.0,1.0
5,ANTIOQUIA,5036,ANGELOPOLIS,2024,1.0,1.0,0.0,0.0,5,5036,6109,0.0,0.0,0.0
5,ANTIOQUIA,5038,ANGOSTURA,2019,4.0,1.0,0.0,0.0,5,5038,11590,1.0,1.0,0.0
5,ANTIOQUIA,5038,ANGOSTURA,2020,2.0,1.0,0.0,0.0,5,5038,11742,1.0,1.0,0.0
5,ANTIOQUIA,5038,ANGOSTURA,2021,4.0,1.0,0.0,0.0,5,5038,11783,1.0,1.0,1.0
5,ANTIOQUIA,5038,ANGOSTURA,2022,6.0,1.0,4.0,1.0,5,5038,11909,1.0,1.0,1.0
5,ANTIOQUIA,5038,ANGOSTURA,2023,6.0,1.0,0.0,0.0,5,5038,12005,1.0,1.0,1.0
5,ANTIOQUIA,5040,ANORI,2018,8.0,1.0,1.0,1.0,5,5040,18321,1.0,1.0,0.0
5,ANTIOQUIA,5040,ANORI,2019,4.0,1.0,5.0,1.0,5,5040,18675,1.0,1.0,0.0
5,ANTIOQUIA,5040,ANORI,2020,3.0,1.0,6.0,1.0,5,5040,18978,1.0,1.0,0.0
5,ANTIOQUIA,5040,ANORI,2021,5.0,1.0,13.0,1.3,5,5040,19192,1.0,1.0,1.0
5,ANTIOQUIA,5040,ANORI,2022,3.0,1.0,4.0,1.0,5,5040,19349,1.0,1.0,1.0
5,ANTIOQUIA,5040,ANORI,2023,7.0,1.0,8.0,1.0,5,5040,19527,1.0,1.0,1.0
5,ANTIOQUIA,5040,ANORI,2024,3.0,1.0,0.0,0.0,5,5040,19675,0.0,0.0,0.0
5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,2023,4.0,1.0,0.0,0.0,5,5042,27831,1.0,1.0,1.0
5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,2024,6.0,1.0,0.0,0.0,5,5042,28049,0.0,0.0,0.0
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,2018,6.0,1.0,1.0,1.0,5,5042,26164,1.0,1.0,0.0
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,2019,10.0,1.428571428571429,1.0,1.0,5,5042,26654,1.0,1.0,0.0
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,2020,9.0,1.0,0.0,0.0,5,5042,27071,1.0,1.0,0.0
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,2021,6.0,1.0,2.0,1.0,5,5042,27327,1.0,1.0,1.0
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,2022,4.0,1.0,3.0,1.0,5,5042,27596,1.0,1.0,1.0
5,ANTIOQUIA,5044,ANZA,2018,2.0,1.0,0.0,0.0,5,5044,7010,1.0,1.0,0.0
5,ANTIOQUIA,5044,ANZA,2019,1.0,1.0,0.0,0.0,5,5044,7117,1.0,1.0,0.0
5,ANTIOQUIA,5044,ANZA,2021,4.0,1.0,0.0,0.0,5,5044,7281,1.0,1.0,1.0
5,ANTIOQUIA,5044,ANZA,2022,2.0,1.0,0.0,0.0,5,5044,7341,1.0,1.0,1.0
5,ANTIOQUIA,5045,APARTADO,2018,9.0,1.125,0.0,0.0,5,5045,121003,1.0,1.0,0.0
5,ANTIOQUIA,5045,APARTADO,2019,13.0,1.0,2.0,2.0,5,5045,123757,1.0,1.0,0.0
5,ANTIOQUIA,5045,APARTADO,2020,6.0,1.0,0.0,0.0,5,5045,126239,1.0,1.0,0.0
5,ANTIOQUIA,5045,APARTADO,2021,7.0,1.0,0.0,0.0,5,5045,128054,1.0,1.0,1.0
5,ANTIOQUIA,5045,APARTADO,2022,10.0,1.0,1.0,1.0,5,5045,129245,1.0,1.0,1.0
5,ANTIOQUIA,5045,APARTADO,2023,10.0,1.0,0.0,0.0,5,5045,130362,1.0,1.0,1.0
5,ANTIOQUIA,5045,APARTADO,2024,8.0,1.0,0.0,0.0,5,5045,131422,0.0,0.0,0.0
5,ANTIOQUIA,5051,ARBOLETES,2018,3.0,1.0,0.0,0.0,5,5051,29295,1.0,1.0,0.0
5,ANTIOQUIA,5051,ARBOLETES,2019,2.0,1.0,0.0,0.0,5,5051,30001,1.0,1.0,0.0
5,ANTIOQUIA,5051,ARBOLETES,2020,1.0,1.0,0.0,0.0,5,5051,30663,1.0,1.0,0.0
5,ANTIOQUIA,5051,ARBOLETES,2022,2.0,1.0,0.0,0.0,5,5051,31470,1.0,1.0,1.0
5,ANTIOQUIA,5051,ARBOLETES,2023,1.0,1.0,0.0,0.0,5,5051,31853,1.0,1.0,1.0
5,ANTIOQUIA,5051,ARBOLETES,2024,3.0,1.0,0.0,0.0,5,5051,32192,0.0,0.0,0.0
5,ANTIOQUIA,5055,ARGELIA,2018,1.0,1.0,0.0,0.0,5,5055,7689,1.0,1.0,0.0
5,ANTIOQUIA,5055,ARGELIA,2019,3.0,1.5,0.0,0.0,5,5055,7759,1.0,1.0,0.0
5,ANTIOQUIA,5055,ARGELIA,2020,1.0,1.0,0.0,0.0,5,5055,7828,1.0,1.0,0.0
5,ANTIOQUIA,5055,ARGELIA,2021,1.0,1.0,0.0,0.0,5,5055,7831,1.0,1.0,1.0
5,ANTIOQUIA,5055,ARGELIA,2022,1.0,1.0,0.0,0.0,5,5055,7903,1.0,1.0,1.0
5,ANTIOQUIA,5055,ARGELIA,2023,3.0,1.0,0.0,0.0,5,5055,7975,1.0,1.0,1.0
5,ANTIOQUIA,5055,ARGELIA,2024,3.0,1.0,1.0,1.0,5,5055,8024,0.0,0.0,0.0
5,ANTIOQUIA,5059,ARMENIA,2019,3.0,1.0,0.0,0.0,5,5059,5212,1.0,1.0,0.0
5,ANTIOQUIA,5059,ARMENIA,2021,1.0,1.0,0.0,0.0,5,5059,5271,1.0,1.0,1.0
5,ANTIOQUIA,5059,ARMENIA,2022,3.0,1.0,0.0,0.0,5,5059,5314,1.0,1.0,1.0
5,ANTIOQUIA,5059,ARMENIA,2023,3.0,1.0,0.0,0.0,5,5059,5358,1.0,1.0,1.0
5,ANTIOQUIA,5079,BARBOSA,2018,11.0,1.0,0.0,0.0,5,5079,51969,1.0,1.0,0.0
5,ANTIOQUIA,5079,BARBOSA,2019,11.0,1.0,0.0,0.0,5,5079,53026,1.0,1.0,0.0
5,ANTIOQUIA,5079,BARBOSA,2020,4.0,1.0,0.0,0.0,5,5079,53996,1.0,1.0,0.0
5,ANTIOQUIA,5079,BARBOSA,2021,9.0,1.125,0.0,0.0,5,5079,54639,1.0,1.0,1.0
5,ANTIOQUIA,5079,BARBOSA,2022,27.0,1.038461538461539,0.0,0.0,5,5079,55137,1.0,1.0,1.0
5,ANTIOQUIA,5079,BARBOSA,2023,28.0,1.037037037037037,0.0,0.0,5,5079,55649,1.0,1.0,1.0
5,ANTIOQUIA,5079,BARBOSA,2024,12.0,1.0,0.0,0.0,5,5079,56103,0.0,0.0,0.0
5,ANTIOQUIA,5086,BELMIRA,2020,2.0,1.0,0.0,0.0,5,5086,6166,1.0,1.0,0.0
5,ANTIOQUIA,5086,BELMIRA,2022,1.0,1.0,0.0,0.0,5,5086,6294,1.0,1.0,1.0
5,ANTIOQUIA,5086,BELMIRA,2023,1.0,1.0,0.0,0.0,5,5086,6356,1.0,1.0,1.0
5,ANTIOQUIA,5086,BELMIRA,2024,1.0,1.0,0.0,0.0,5,5086,6405,0.0,0.0,0.0
5,ANTIOQUIA,5088,BELLO,2018,100.0,1.111111111111111,2.0,1.0,5,5088,522264,1.0,1.0,0.0
5,ANTIOQUIA,5088,BELLO,2019,134.0,1.300970873786408,4.0,1.333333333333333,5,5088,533963,1.0,1.0,0.0
5,ANTIOQUIA,5088,BELLO,2020,115.0,1.277777777777778,0.0,0.0,5,5088,544549,1.0,1.0,0.0
5,ANTIOQUIA,5088,BELLO,2021,90.0,1.184210526315789,0.0,0.0,5,5088,552073,1.0,1.0,1.0
5,ANTIOQUIA,5088,BELLO,2022,196.0,1.361111111111111,2.0,2.0,5,5088,557071,1.0,1.0,1.0
5,ANTIOQUIA,5088,BELLO,2023,243.0,1.429411764705882,1.0,1.0,5,5088,561955,1.0,1.0,1.0
5,ANTIOQUIA,5088,BELLO,2024,171.0,1.276119402985075,0.0,0.0,5,5088,566456,0.0,0.0,0.0
5,ANTIOQUIA,5091,BETANIA,2019,1.0,1.0,0.0,0.0,5,5091,10447,1.0,1.0,0.0
5,ANTIOQUIA,5091,BETANIA,2020,3.0,1.0,0.0,0.0,5,5091,10566,1.0,1.0,0.0
5,ANTIOQUIA,5091,BETANIA,2021,2.0,1.0,0.0,0.0,5,5091,10608,1.0,1.0,1.0
5,ANTIOQUIA,5091,BETANIA,2022,1.0,1.0,0.0,0.0,5,5091,10718,1.0,1.0,1.0
5,ANTIOQUIA,5091,BETANIA,2023,2.0,1.0,1.0,1.0,5,5091,10808,1.0,1.0,1.0
5,ANTIOQUIA,5091,BETANIA,2024,1.0,1.0,0.0,0.0,5,5091,10892,0.0,0.0,0.0
5,ANTIOQUIA,5093,BETULIA,2018,2.0,1.0,0.0,0.0,5,5093,15607,1.0,1.0,0.0
5,ANTIOQUIA,5093,BETULIA,2019,8.0,1.142857142857143,2.0,2.0,5,5093,15862,1.0,1.0,0.0
5,ANTIOQUIA,5093,BETULIA,2020,3.0,1.0,0.0,0.0,5,5093,16059,1.0,1.0,0.0
5,ANTIOQUIA,5093,BETULIA,2021,2.0,1.0,0.0,0.0,5,5093,16178,1.0,1.0,1.0
5,ANTIOQUIA,5093,BETULIA,2022,2.0,1.0,0.0,0.0,5,5093,16320,1.0,1.0,1.0
5,ANTIOQUIA,5093,BETULIA,2023,2.0,1.0,1.0,1.0,5,5093,16485,1.0,1.0,1.0
5,ANTIOQUIA,5093,BETULIA,2024,3.0,1.0,0.0,0.0,5,5093,16604,0.0,0.0,0.0
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,2018,2.0,1.0,0.0,0.0,5,5101,26118,1.0,1.0,0.0
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,2019,3.0,1.0,0.0,0.0,5,5101,26486,1.0,1.0,0.0
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,2020,7.0,1.0,0.0,0.0,5,5101,26828,1.0,1.0,0.0
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,2021,9.0,1.0,0.0,0.0,5,5101,26971,1.0,1.0,1.0
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,2022,7.0,1.0,0.0,0.0,5,5101,27229,1.0,1.0,1.0
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,2023,3.0,1.0,0.0,0.0,5,5101,27458,1.0,1.0,1.0
5,ANTIOQUIA,5101,CIUDAD BOLIVAR,2024,3.0,1.0,0.0,0.0,5,5101,27711,0.0,0.0,0.0
5,ANTIOQUIA,5107,BRICEÑO,2018,3.0,1.0,0.0,0.0,5,5107,8039,1.0,1.0,0.0
5,ANTIOQUIA,5107,BRICEÑO,2020,2.0,1.0,0.0,0.0,5,5107,8241,1.0,1.0,0.0
5,ANTIOQUIA,5107,BRICEÑO,2021,2.0,1.0,0.0,0.0,5,5107,8311,1.0,1.0,1.0
5,ANTIOQUIA,5107,BRICEÑO,2022,5.0,1.25,2.0,1.0,5,5107,8389,1.0,1.0,1.0
5,ANTIOQUIA,5107,BRICEÑO,2023,2.0,1.0,4.0,1.0,5,5107,8473,1.0,1.0,1.0
5,ANTIOQUIA,5107,BRICEÑO,2024,1.0,1.0,1.0,1.0,5,5107,8523,0.0,0.0,0.0
5,ANTIOQUIA,5113,BURITICA,2020,1.0,1.0,0.0,0.0,5,5113,9679,1.0,1.0,0.0
5,ANTIOQUIA,5113,BURITICA,2021,2.0,1.0,1.0,1.0,5,5113,9764,1.0,1.0,1.0
5,ANTIOQUIA,5113,BURITICA,2023,1.0,1.0,5.0,2.5,5,5113,9925,1.0,1.0,1.0
5,ANTIOQUIA,5113,BURITICA,2024,2.0,1.0,0.0,0.0,5,5113,10017,0.0,0.0,0.0
5,ANTIOQUIA,5120,CACERES,2018,10.0,1.0,4.0,1.0,5,5120,28996,1.0,1.0,0.0
5,ANTIOQUIA,5120,CACERES,2019,3.0,1.0,2.0,1.0,5,5120,29563,1.0,1.0,0.0
5,ANTIOQUIA,5120,CACERES,2020,10.0,1.0,6.0,1.0,5,5120,30047,1.0,1.0,0.0
5,ANTIOQUIA,5120,CACERES,2021,3.0,1.0,2.0,1.0,5,5120,30370,1.0,1.0,1.0
5,ANTIOQUIA,5120,CACERES,2022,2.0,1.0,6.0,1.0,5,5120,30642,1.0,1.0,1.0
5,ANTIOQUIA,5120,CACERES,2023,6.0,1.2,0.0,0.0,5,5120,30925,1.0,1.0,1.0
5,ANTIOQUIA,5120,CACERES,2024,7.0,1.0,0.0,0.0,5,5120,31160,0.0,0.0,0.0
5,ANTIOQUIA,5125,CAICEDO,2018,1.0,1.0,1.0,1.0,5,5125,8297,1.0,1.0,0.0
5,ANTIOQUIA,5125,CAICEDO,2019,3.0,1.0,0.0,0.0,5,5125,8435,1.0,1.0,0.0
5,ANTIOQUIA,5125,CAICEDO,2020,2.0,1.0,0.0,0.0,5,5125,8558,1.0,1.0,0.0
5,ANTIOQUIA,5125,CAICEDO,2021,2.0,1.0,0.0,0.0,5,5125,8640,1.0,1.0,1.0
5,ANTIOQUIA,5125,CAICEDO,2022,1.0,1.0,0.0,0.0,5,5125,8727,1.0,1.0,1.0
5,ANTIOQUIA,5125,CAICEDO,2023,2.0,1.0,0.0,0.0,5,5125,8798,1.0,1.0,1.0
5,ANTIOQUIA,5125,CAICEDO,2024,1.0,1.0,0.0,0.0,5,5125,8870,0.0,0.0,0.0
5,ANTIOQUIA,5129,CALDAS,2018,5.0,1.0,0.0,0.0,5,5129,79638,1.0,1.0,0.0
5,ANTIOQUIA,5129,CALDAS,2019,10.0,1.111111111111111,0.0,0.0,5,5129,81312,1.0,1.0,0.0
5,ANTIOQUIA,5129,CALDAS,2020,16.0,1.142857142857143,0.0,0.0,5,5129,82827,1.0,1.0,0.0
5,ANTIOQUIA,5129,CALDAS,2021,20.0,1.0,4.0,1.0,5,5129,83850,1.0,1.0,1.0
5,ANTIOQUIA,5129,CALDAS,2022,17.0,1.0,0.0,0.0,5,5129,84631,1.0,1.0,1.0
5,ANTIOQUIA,5129,CALDAS,2023,32.0,1.032258064516129,0.0,0.0,5,5129,85385,1.0,1.0,1.0
5,ANTIOQUIA,5129,CALDAS,2024,23.0,1.045454545454545,0.0,0.0,5,5129,86081,0.0,0.0,0.0
5,ANTIOQUIA,5134,CAMPAMENTO,2018,1.0,1.0,0.0,0.0,5,5134,9203,1.0,1.0,0.0
5,ANTIOQUIA,5134,CAMPAMENTO,2019,2.0,1.0,0.0,0.0,5,5134,9336,1.0,1.0,0.0
5,ANTIOQUIA,5134,CAMPAMENTO,2020,2.0,1.0,0.0,0.0,5,5134,9426,1.0,1.0,0.0
5,ANTIOQUIA,5134,CAMPAMENTO,2022,2.0,1.0,0.0,0.0,5,5134,9587,1.0,1.0,1.0
5,ANTIOQUIA,5134,CAMPAMENTO,2023,2.0,1.0,0.0,0.0,5,5134,9671,1.0,1.0,1.0
5,ANTIOQUIA,5134,CAMPAMENTO,2024,1.0,1.0,0.0,0.0,5,5134,9755,0.0,0.0,0.0
5,ANTIOQUIA,5138,CAÑASGORDAS,2019,1.0,1.0,0.0,0.0,5,5138,15707,1.0,1.0,0.0
5,ANTIOQUIA,5138,CAÑASGORDAS,2020,1.0,1.0,1.0,1.0,5,5138,15889,1.0,1.0,0.0
5,ANTIOQUIA,5138,CAÑASGORDAS,2021,1.0,1.0,4.0,1.333333333333333,5,5138,15959,1.0,1.0,1.0
5,ANTIOQUIA,5138,CAÑASGORDAS,2022,3.0,1.0,11.0,1.375,5,5138,16097,1.0,1.0,1.0
5,ANTIOQUIA,5138,CAÑASGORDAS,2024,3.0,1.0,0.0,0.0,5,5138,16371,0.0,0.0,0.0
5,ANTIOQUIA,5142,CARACOLI,2019,2.0,1.0,0.0,0.0,5,5142,4646,1.0,1.0,0.0
5,ANTIOQUIA,5142,CARACOLI,2024,2.0,1.0,0.0,0.0,5,5142,4824,0.0,0.0,0.0
5,ANTIOQUIA,5145,CARAMANTA,2019,1.0,1.0,0.0,0.0,5,5145,4791,1.0,1.0,0.0
5,ANTIOQUIA,5145,CARAMANTA,2021,3.0,1.0,0.0,0.0,5,5145,4804,1.0,1.0,1.0
5,ANTIOQUIA,5147,CAREPA,2018,2.0,1.0,0.0,0.0,5,5147,47932,1.0,1.0,0.0
5,ANTIOQUIA,5147,CAREPA,2019,2.0,1.0,0.0,0.0,5,5147,49057,1.0,1.0,0.0
5,ANTIOQUIA,5147,CAREPA,2020,3.0,1.0,0.0,0.0,5,5147,50106,1.0,1.0,0.0
5,ANTIOQUIA,5147,CAREPA,2021,1.0,1.0,0.0,0.0,5,5147,50885,1.0,1.0,1.0
5,ANTIOQUIA,5147,CAREPA,2022,3.0,1.0,1.0,1.0,5,5147,51328,1.0,1.0,1.0
5,ANTIOQUIA,5147,CAREPA,2023,4.0,1.0,0.0,0.0,5,5147,51777,1.0,1.0,1.0
5,ANTIOQUIA,5147,CAREPA,2024,4.0,1.0,0.0,0.0,5,5147,52184,0.0,0.0,0.0
5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,2018,4.0,1.0,1.0,1.0,5,5148,59416,1.0,1.0,0.0
5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,2019,4.0,1.0,0.0,0.0,5,5148,60680,1.0,1.0,0.0
5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,2020,8.0,1.0,0.0,0.0,5,5148,61820,1.0,1.0,0.0
5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,2021,5.0,1.0,0.0,0.0,5,5148,62600,1.0,1.0,1.0
5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,2022,8.0,1.0,0.0,0.0,5,5148,63183,1.0,1.0,1.0
5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,2023,6.0,1.0,0.0,0.0,5,5148,63761,1.0,1.0,1.0
5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,2024,9.0,1.0,0.0,0.0,5,5148,64265,0.0,0.0,0.0
5,ANTIOQUIA,5150,CAROLINA,2018,1.0,1.0,0.0,0.0,5,5150,3954,1.0,1.0,0.0
5,ANTIOQUIA,5150,CAROLINA,2023,2.0,1.0,0.0,0.0,5,5150,4174,1.0,1.0,1.0
5,ANTIOQUIA,5150,CAROLINA,2024,2.0,1.0,0.0,0.0,5,5150,4219,0.0,0.0,0.0
5,ANTIOQUIA,5154,CAUCASIA,2018,28.0,1.076923076923077,3.0,1.5,5,5154,90213,1.0,1.0,0.0
5,ANTIOQUIA,5154,CAUCASIA,2019,53.0,1.104166666666667,7.0,1.0,5,5154,92193,1.0,1.0,0.0
5,ANTIOQUIA,5154,CAUCASIA,2020,28.0,1.037037037037037,5.0,1.25,5,5154,94010,1.0,1.0,0.0
5,ANTIOQUIA,5154,CAUCASIA,2021,32.0,1.103448275862069,16.0,4.0,5,5154,95274,1.0,1.0,1.0
5,ANTIOQUIA,5154,CAUCASIA,2022,22.0,1.0,0.0,0.0,5,5154,96148,1.0,1.0,1.0
5,ANTIOQUIA,5154,CAUCASIA,2023,18.0,1.0,2.0,2.0,5,5154,97025,1.0,1.0,1.0
5,ANTIOQUIA,5154,CAUCASIA,2024,21.0,1.05,1.0,1.0,5,5154,97803,0.0,0.0,0.0
5,ANTIOQUIA,5172,CHIGORODO,2018,6.0,1.0,0.0,0.0,5,5172,57375,1.0,1.0,0.0
5,ANTIOQUIA,5172,CHIGORODO,2019,2.0,1.0,1.0,1.0,5,5172,58649,1.0,1.0,0.0
5,ANTIOQUIA,5172,CHIGORODO,2020,5.0,1.0,0.0,0.0,5,5172,59822,1.0,1.0,0.0
5,ANTIOQUIA,5172,CHIGORODO,2021,1.0,1.0,0.0,0.0,5,5172,60646,1.0,1.0,1.0
5,ANTIOQUIA,5172,CHIGORODO,2022,2.0,1.0,5.0,1.0,5,5172,61211,1.0,1.0,1.0
5,ANTIOQUIA,5172,CHIGORODO,2023,3.0,1.0,0.0,0.0,5,5172,61741,1.0,1.0,1.0
5,ANTIOQUIA,5172,CHIGORODO,2024,8.0,1.142857142857143,0.0,0.0,5,5172,62235,0.0,0.0,0.0
5,ANTIOQUIA,5190,CISNEROS,2018,5.0,1.0,0.0,0.0,5,5190,9775,1.0,1.0,0.0
5,ANTIOQUIA,5190,CISNEROS,2019,1.0,1.0,1.0,1.0,5,5190,9939,1.0,1.0,0.0
5,ANTIOQUIA,5190,CISNEROS,2020,1.0,1.0,0.0,0.0,5,5190,10053,1.0,1.0,0.0
5,ANTIOQUIA,5190,CISNEROS,2021,1.0,1.0,0.0,0.0,5,5190,10147,1.0,1.0,1.0
5,ANTIOQUIA,5190,CISNEROS,2023,4.0,1.0,0.0,0.0,5,5190,10326,1.0,1.0,1.0
5,ANTIOQUIA,5190,CISNEROS,2024,4.0,1.0,0.0,0.0,5,5190,10422,0.0,0.0,0.0
5,ANTIOQUIA,5197,COCORNA,2018,3.0,1.0,0.0,0.0,5,5197,15444,1.0,1.0,0.0
5,ANTIOQUIA,5197,COCORNA,2019,2.0,1.0,0.0,0.0,5,5197,15703,1.0,1.0,0.0
5,ANTIOQUIA,5197,COCORNA,2020,3.0,1.0,0.0,0.0,5,5197,15929,1.0,1.0,0.0
5,ANTIOQUIA,5197,COCORNA,2021,2.0,1.0,0.0,0.0,5,5197,16062,1.0,1.0,1.0
5,ANTIOQUIA,5197,COCORNA,2022,2.0,1.0,0.0,0.0,5,5197,16201,1.0,1.0,1.0
5,ANTIOQUIA,5197,COCORNA,2023,2.0,1.0,1.0,1.0,5,5197,16390,1.0,1.0,1.0
5,ANTIOQUIA,5197,COCORNA,2024,3.0,1.0,0.0,0.0,5,5197,16551,0.0,0.0,0.0
5,ANTIOQUIA,5206,CONCEPCION,2021,2.0,1.0,0.0,0.0,5,5206,4927,1.0,1.0,1.0
5,ANTIOQUIA,5206,CONCEPCION,2022,4.0,1.0,0.0,0.0,5,5206,4965,1.0,1.0,1.0
5,ANTIOQUIA,5206,CONCEPCION,2024,2.0,1.0,0.0,0.0,5,5206,5049,0.0,0.0,0.0
5,ANTIOQUIA,5209,CONCORDIA,2018,1.0,1.0,0.0,0.0,5,5209,21377,1.0,1.0,0.0
5,ANTIOQUIA,5209,CONCORDIA,2019,4.0,1.0,0.0,0.0,5,5209,21708,1.0,1.0,0.0
5,ANTIOQUIA,5209,CONCORDIA,2020,2.0,1.0,0.0,0.0,5,5209,21997,1.0,1.0,0.0
5,ANTIOQUIA,5209,CONCORDIA,2021,5.0,1.0,0.0,0.0,5,5209,22137,1.0,1.0,1.0
5,ANTIOQUIA,5209,CONCORDIA,2022,1.0,1.0,0.0,0.0,5,5209,22352,1.0,1.0,1.0
5,ANTIOQUIA,5209,CONCORDIA,2024,1.0,1.0,0.0,0.0,5,5209,22737,0.0,0.0,0.0
5,ANTIOQUIA,5212,COPACABANA,2018,16.0,1.066666666666667,0.0,0.0,5,5212,77884,1.0,1.0,0.0
5,ANTIOQUIA,5212,COPACABANA,2019,5.0,1.0,0.0,0.0,5,5212,79518,1.0,1.0,0.0
5,ANTIOQUIA,5212,COPACABANA,2020,19.0,1.0,0.0,0.0,5,5212,81005,1.0,1.0,0.0
5,ANTIOQUIA,5212,COPACABANA,2021,12.0,1.0,0.0,0.0,5,5212,82038,1.0,1.0,1.0
5,ANTIOQUIA,5212,COPACABANA,2022,41.0,1.171428571428571,0.0,0.0,5,5212,82781,1.0,1.0,1.0
5,ANTIOQUIA,5212,COPACABANA,2023,32.0,1.0,0.0,0.0,5,5212,83559,1.0,1.0,1.0
5,ANTIOQUIA,5212,COPACABANA,2024,19.0,1.117647058823529,0.0,0.0,5,5212,84209,0.0,0.0,0.0
5,ANTIOQUIA,5234,DABEIBA,2018,1.0,1.0,0.0,0.0,5,5234,23044,1.0,1.0,0.0
5,ANTIOQUIA,5234,DABEIBA,2019,1.0,1.0,2.0,1.0,5,5234,23442,1.0,1.0,0.0
5,ANTIOQUIA,5234,DABEIBA,2020,2.0,1.0,3.0,1.0,5,5234,23749,1.0,1.0,0.0
5,ANTIOQUIA,5234,DABEIBA,2021,1.0,1.0,0.0,0.0,5,5234,23950,1.0,1.0,1.0
5,ANTIOQUIA,5234,DABEIBA,2024,3.0,1.0,0.0,0.0,5,5234,24586,0.0,0.0,0.0
5,ANTIOQUIA,5237,DON MATIAS,2018,2.0,1.0,0.0,0.0,5,5237,18902,1.0,1.0,0.0
5,ANTIOQUIA,5237,DON MATIAS,2019,5.0,1.0,2.0,1.0,5,5237,19274,1.0,1.0,0.0
5,ANTIOQUIA,5237,DON MATIAS,2020,6.0,1.0,0.0,0.0,5,5237,19610,1.0,1.0,0.0
5,ANTIOQUIA,5237,DON MATIAS,2021,7.0,1.0,0.0,0.0,5,5237,19839,1.0,1.0,1.0
5,ANTIOQUIA,5237,DON MATIAS,2022,7.0,1.0,0.0,0.0,5,5237,20020,1.0,1.0,1.0
5,ANTIOQUIA,5237,DONMATIAS,2023,6.0,1.0,0.0,0.0,5,5237,20198,1.0,1.0,1.0
5,ANTIOQUIA,5237,DONMATIAS,2024,8.0,1.0,2.0,1.0,5,5237,20360,0.0,0.0,0.0
5,ANTIOQUIA,5240,EBEJICO,2018,1.0,1.0,0.0,0.0,5,5240,12158,1.0,1.0,0.0
5,ANTIOQUIA,5240,EBEJICO,2019,2.0,1.0,0.0,0.0,5,5240,12304,1.0,1.0,0.0
5,ANTIOQUIA,5240,EBEJICO,2020,1.0,1.0,0.0,0.0,5,5240,12432,1.0,1.0,0.0
5,ANTIOQUIA,5240,EBEJICO,2021,1.0,1.0,0.0,0.0,5,5240,12486,1.0,1.0,1.0
5,ANTIOQUIA,5240,EBEJICO,2023,1.0,1.0,0.0,0.0,5,5240,12713,1.0,1.0,1.0
5,ANTIOQUIA,5240,EBEJICO,2024,2.0,1.0,0.0,0.0,5,5240,12820,0.0,0.0,0.0
5,ANTIOQUIA,5250,EL BAGRE,2018,7.0,1.166666666666667,1.0,1.0,5,5250,51862,1.0,1.0,0.0
5,ANTIOQUIA,5250,EL BAGRE,2019,7.0,1.0,0.0,0.0,5,5250,53049,1.0,1.0,0.0
5,ANTIOQUIA,5250,EL BAGRE,2020,7.0,1.0,1.0,1.0,5,5250,54096,1.0,1.0,0.0
