ano,actividad,sector,tipo_de_precios,cod_dpto,dpto_nombre,valor_agregado
2006,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,76,Valle del Cauca,6531.21
2006,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,97,Vaupés,16.38
2006,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,99,Vichada,29.73
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,91,Amazonas,2.95
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,05,Antioquia,1753.97
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,81,Arauca,22.15
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,08,Atlántico,470.1
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,11,Bogotá D.C.,5464.87
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,13,Bolívar,370.64
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,15,Boyacá,332.91
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,17,Caldas,264.2
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,18,Caquetá,42.09
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,85,Casanare,49.91
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,19,Cauca,96.62
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,20,Cesar,141.66
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,27,Chocó,21.85
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,23,Córdoba,222.92
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,25,Cundinamarca,703.93
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,94,Guainía,0.35
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,95,Guaviare,4.87
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,41,Huila,183.02
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,44,La Guajira,34.73
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,47,Magdalena,168.64
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,50,Meta,223.38
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,52,Nariño,239.32
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,54,Norte de Santander,165.55
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,86,Putumayo,8.84
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,63,Quindío,121.58
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,66,Risaralda,263.69
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",11.9
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,68,Santander,729.88
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,70,Sucre,101.95
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,73,Tolima,348.47
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,76,Valle del Cauca,1435.74
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,97,Vaupés,0.1
2006,Información y comunicaciones,Terciario,PIB a precios corrientes,99,Vichada,3.23
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,91,Amazonas,4.31
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,05,Antioquia,1950.78
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,81,Arauca,26.31
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,08,Atlántico,493.89
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,11,Bogotá D.C.,6349.14
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,13,Bolívar,213.3
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,15,Boyacá,154.42
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,17,Caldas,167.85
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,18,Caquetá,28.07
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,85,Casanare,47.91
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,19,Cauca,83.51
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,20,Cesar,79.38
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,27,Chocó,20.27
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,23,Córdoba,106.09
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,25,Cundinamarca,174.83
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,94,Guainía,1.63
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,95,Guaviare,4.86
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,41,Huila,113.48
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,44,La Guajira,36.56
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,47,Magdalena,100.46
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,50,Meta,109.23
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,52,Nariño,125.87
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,54,Norte de Santander,126.94
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,86,Putumayo,23.99
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,63,Quindío,73.38
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,66,Risaralda,161.75
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",10.5
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,68,Santander,408.54
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,70,Sucre,52.95
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,73,Tolima,180.18
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,76,Valle del Cauca,1045.39
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,97,Vaupés,0.86
2006,Actividades financieras y de seguros,Terciario,PIB a precios corrientes,99,Vichada,3.37
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,91,Amazonas,10.17
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,05,Antioquia,4685.13
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,81,Arauca,76.38
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,08,Atlántico,1350.46
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,11,Bogotá D.C.,15561.88
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,13,Bolívar,618.1
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,15,Boyacá,619.91
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,17,Caldas,321.36
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,18,Caquetá,60.86
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,85,Casanare,174.71
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,19,Cauca,369.21
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,20,Cesar,399.55
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,27,Chocó,32.89
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,23,Córdoba,216.92
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,25,Cundinamarca,1058.09
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,94,Guainía,2.78
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,95,Guaviare,13.19
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,41,Huila,387.88
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,44,La Guajira,79.41
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,47,Magdalena,238.31
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,50,Meta,291.63
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,52,Nariño,310.97
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,54,Norte de Santander,563.26
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,86,Putumayo,78.65
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,63,Quindío,375.06
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,66,Risaralda,383.75
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",32.99
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,68,Santander,1703.89
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,70,Sucre,113.08
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,73,Tolima,361.99
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,76,Valle del Cauca,5402.9
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,97,Vaupés,8.45
2006,Actividades inmobiliarias,Terciario,PIB a precios corrientes,99,Vichada,17.16
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,91,Amazonas,0.8
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,05,Antioquia,3224.53
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,81,Arauca,6.36
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,08,Atlántico,877.77
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,11,Bogotá D.C.,6049.14
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,13,Bolívar,966.62
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,15,Boyacá,299.0
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,17,Caldas,415.34
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,18,Caquetá,40.4
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,85,Casanare,46.55
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,19,Cauca,398.79
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,20,Cesar,172.74
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,27,Chocó,1.6
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,23,Córdoba,452.27
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,25,Cundinamarca,987.38
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,94,Guainía,0.8
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,95,Guaviare,1.6
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,41,Huila,172.17
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,44,La Guajira,8.77
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,47,Magdalena,134.25
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,50,Meta,224.15
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,52,Nariño,138.5
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,54,Norte de Santander,162.36
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,86,Putumayo,15.11
2006,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo",Terciario,PIB a precios corrientes,63,Quindío,101.3
